Общая площадь,Цена,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
44.1,33500.0,74.6439,1372,42.8404,1.0,9.0,208,4.0,2020.0,1229,1148,277,3143
82.0,57000.0,74.6164,1510,42.825,2.0,10.0,1189,8.0,2012.0,1775,1148,4104,3143
100.0,81000.0,74.556,1372,42.8648,3.0,12.0,2728,3.0,2015.0,1775,771,4104,3143
58.4,42000.0,74.5127,1510,42.8802,3.0,4.0,1189,3.0,-999.0,1229,1148,4104,3143
98.0,73500.0,74.5813,939,42.8393,2.0,10.0,2728,3.0,-999.0,2341,3131,4104,2623
64.0,55500.0,74.6202,1510,42.872,3.0,9.0,473,8.0,-999.0,2341,3131,4104,2623
127.0,155000.0,74.6246,1372,42.8344,4.0,5.0,1189,2.0,-999.0,1775,1148,4104,3143
68.0,37000.0,74.5232,1372,42.8857,3.0,4.0,473,4.0,-999.0,1775,1148,4104,3143
80.0,63600.0,74.613,939,42.8185,2.0,16.0,2728,6.0,2021.0,2341,3131,220,2623
103.0,81000.0,74.6128,1257,42.8184,3.0,16.0,2728,4.0,2021.0,2341,3131,220,2623
58.0,52000.0,74.6033,1510,42.8359,3.0,4.0,374,3.0,-999.0,1229,1148,4104,3143
52.0,35000.0,74.5572,1510,42.8531,1.0,10.0,41,1.0,-999.0,2341,771,4104,3143
72.0,44500.0,74.5676,1510,42.8451,3.0,9.0,473,8.0,2005.0,1229,1148,4104,3143
43.0,35000.0,74.5848,1510,42.8422,2.0,4.0,161,2.0,-999.0,1229,1148,4104,3143
72.0,62500.0,74.5901,939,42.873,2.0,16.0,2728,3.0,2018.0,2341,3131,4104,2623
45.0,45000.0,74.5791,939,42.8671,2.0,10.0,2728,10.0,2016.0,2341,3131,4104,2623
98.0,66000.0,74.5826,939,42.8393,2.0,10.0,2728,9.0,-999.0,1775,3131,861,3143
93.0,83500.0,74.5822,1372,42.8403,3.0,12.0,2728,7.0,-999.0,1775,3131,4104,3143
21.0,14000.0,74.6098,338,42.8486,1.0,4.0,56,2.0,1995.0,1229,1148,277,3143
33.0,28500.0,74.6306,1372,42.8498,1.0,5.0,1189,4.0,-999.0,1229,1148,4104,2623
110.0,41500.0,74.6198,1510,42.8784,3.0,4.0,374,1.0,-999.0,1229,3131,4104,3143
98.0,62000.0,74.5883,939,42.8626,3.0,12.0,2728,9.0,2019.0,409,716,4104,3143
70.0,49000.0,74.6929,1257,42.8737,2.0,11.0,2728,9.0,2020.0,2341,3131,4104,3143
46.0,38000.0,74.6184,1510,42.8376,2.0,4.0,374,3.0,1970.0,1229,1148,4104,3143
65.0,41000.0,74.5848,1257,42.8766,3.0,5.0,473,5.0,-999.0,2341,3131,861,2623
50.74,27907.0,74.6209,939,42.8628,1.0,14.0,2728,14.0,2021.0,2341,716,4104,3143
54.0,48500.0,74.5664,1510,42.8301,2.0,9.0,208,8.0,2007.0,1775,1148,277,3143
62.0,47000.0,74.6165,338,42.8689,3.0,9.0,473,9.0,1980.0,1775,1148,4104,2623
32.0,23500.0,74.6804,338,42.8799,1.0,5.0,473,5.0,1980.0,1229,716,4104,2623
35.0,30500.0,74.6176,338,42.8698,1.0,12.0,1189,1.0,-999.0,2341,1148,4104,2623
82.0,41500.0,74.5555,939,42.8525,3.0,9.0,41,7.0,-999.0,2341,3131,272,3143
44.0,29500.0,74.6247,38,42.8176,1.0,12.0,2728,7.0,2022.0,1229,3131,861,3143
39.0,26000.0,74.615,1257,42.821,2.0,14.0,2728,12.0,2022.0,1229,3131,272,3143
44.0,29480.0,74.615,103,42.8196,1.0,14.0,2728,4.0,2022.0,1775,3131,861,3143
39.0,26000.0,74.6151,939,42.8198,1.0,14.0,2728,3.0,2022.0,1229,3131,861,3143
77.0,45815.0,74.6296,103,42.8567,3.0,12.0,2728,6.0,2022.0,1775,3131,4104,3143
67.0,45000.0,74.6153,939,42.8202,2.0,14.0,2728,6.0,2022.0,1775,3131,861,3143
50.0,28750.0,74.6299,939,42.8565,2.0,12.0,2728,6.0,2022.0,1229,716,4104,3143
70.0,40250.0,74.63,103,42.8569,2.0,12.0,1189,6.0,2022.0,1775,3131,4104,3143
88.0,50600.0,74.6296,103,42.8568,3.0,12.0,2728,6.0,2022.0,1775,716,4104,3143
42.0,28200.0,74.6295,103,42.8569,1.0,12.0,2728,6.0,2022.0,1229,3131,4104,3143
114.0,74100.0,74.6155,939,42.82,4.0,16.0,2728,5.0,2022.0,1775,3131,272,3143
81.0,52650.0,74.6247,939,42.8176,3.0,12.0,2728,8.0,2022.0,1775,3131,272,3143
48.0,27600.0,74.6292,103,42.8566,1.0,12.0,1189,8.0,2022.0,1229,716,4104,3143
38.0,21850.0,74.6299,939,42.8567,1.0,12.0,2728,5.0,2022.0,1229,716,4104,3143
43.0,25800.0,74.6244,939,42.8651,1.0,14.0,2728,4.0,2021.0,1229,3131,4104,2623
38.0,30000.0,74.6227,1510,42.8782,1.0,5.0,374,4.0,1999.0,1775,771,4104,3143
56.9,30000.0,74.6132,939,42.8217,1.0,13.0,2728,8.0,2022.0,2341,3131,861,3143
58.2,31000.0,74.6131,939,42.8216,1.0,13.0,2728,8.0,2022.0,2341,3131,861,3143
52.2,28000.0,74.6131,939,42.8216,1.0,13.0,2728,4.0,2022.0,2341,716,861,3143
108.0,60000.0,74.6033,939,42.8446,3.0,12.0,2728,12.0,2021.0,1775,716,4104,3143
60.0,55000.0,74.6155,338,42.8663,3.0,9.0,473,6.0,-999.0,1775,3131,4104,2623
76.0,60800.0,74.6147,939,42.8227,2.0,12.0,2728,2.0,2021.0,1775,716,272,3143
47.0,38000.0,74.6197,1510,42.8384,2.0,4.0,374,3.0,1970.0,1229,1148,4104,3143
48.0,30500.0,74.5915,1372,42.8724,1.0,6.0,2728,1.0,2020.0,2341,3131,4104,2623
53.0,44500.0,74.626,1372,42.8323,1.0,13.0,1189,12.0,2018.0,1229,716,272,3143
62.0,50000.0,74.687,1510,42.8768,3.0,5.0,473,5.0,-999.0,1775,771,4104,3143
45.0,32000.0,74.6868,1257,42.8551,1.0,9.0,208,2.0,2019.0,2341,3131,4104,3143
87.0,60000.0,74.5664,1372,42.8358,2.0,9.0,208,9.0,2018.0,1775,1148,4104,3143
95.0,55000.0,74.6037,939,42.8474,2.0,12.0,2728,12.0,2017.0,1775,3131,4104,2623
122.0,63000.0,74.6003,1257,42.8647,3.0,15.0,2728,9.0,2020.0,2341,3131,220,2623
45.0,24800.0,74.6122,939,42.8212,1.0,14.0,2728,7.0,2022.0,2341,3131,4104,3143
46.0,37720.0,74.6176,1257,42.8222,1.0,16.0,2728,10.0,2022.0,2341,3131,861,3143
97.0,63050.0,74.6223,1257,42.8436,3.0,12.0,2728,10.0,2020.0,2341,3131,4104,3143
43.0,25800.0,74.6807,1257,42.8756,1.0,9.0,2728,3.0,2020.0,2341,3131,4104,3143
215.0,236500.0,74.5918,939,42.8728,6.0,12.0,2728,12.0,-999.0,1775,3131,4104,3143
41.0,30200.0,74.6318,939,42.8334,1.0,12.0,2728,8.0,2020.0,1229,716,4104,3143
50.0,33000.0,74.5931,939,42.866,1.0,10.0,2728,7.0,-999.0,1229,3131,4104,3143
89.0,80000.0,74.5839,1372,42.8301,2.0,10.0,1189,7.0,-999.0,2341,771,4104,3143
100.0,67500.0,74.6403,1372,42.8145,3.0,13.0,2728,10.0,2018.0,1775,716,4104,2623
39.36,28000.0,74.5883,103,42.8626,1.0,12.0,2728,8.0,2019.0,2341,716,861,3143
41.0,35500.0,74.6248,1510,42.8747,2.0,3.0,1189,3.0,-999.0,1229,1148,4104,3143
60.0,42500.0,74.5652,1372,42.8345,3.0,7.0,1189,1.0,2017.0,1229,3131,861,3143
84.0,55000.0,74.5813,939,42.8393,2.0,10.0,2728,2.0,2020.0,1775,3131,4104,3143
102.0,79000.0,74.5921,939,42.8086,3.0,4.0,2728,3.0,-999.0,1775,3131,272,3143
55.0,30000.0,74.5405,1257,42.8843,2.0,3.0,1189,1.0,-999.0,2341,3131,277,3143
61.0,48800.0,74.594,939,42.8718,2.0,14.0,2728,4.0,-999.0,2341,3131,4104,3143
59.0,47200.0,74.596,939,42.8726,1.0,14.0,2728,8.0,2021.0,1229,3131,4104,3143
78.0,56940.0,74.596,939,42.8726,2.0,14.0,2728,4.0,2021.0,1775,3131,4104,3143
80.0,58000.0,74.5705,1372,42.8405,2.0,9.0,1189,8.0,2013.0,2341,716,4104,3143
48.0,47000.0,74.605,1510,42.8307,2.0,5.0,473,3.0,-999.0,1775,716,4104,2623
198.0,168300.0,74.6186,1510,42.8229,4.0,12.0,2728,3.0,-999.0,409,716,4104,2623
45.0,31000.0,74.6298,1510,42.8841,1.0,9.0,208,7.0,-999.0,1229,1148,4104,2623
56.0,37000.0,74.6415,1510,42.8122,2.0,9.0,1189,1.0,2015.0,1229,1148,4104,2623
45.0,31500.0,74.6613,1510,42.8789,2.0,2.0,1189,1.0,-999.0,1229,3131,4104,2623
66.0,50000.0,74.6095,1372,42.8303,3.0,4.0,51,1.0,1980.0,1229,771,4104,3143
58.0,41500.0,74.6302,338,42.8255,3.0,4.0,374,4.0,-999.0,1229,716,4104,2623
51.0,20480.0,74.549,939,42.852,1.0,5.0,1189,1.0,-999.0,2341,3131,26,3143
55.0,22000.0,74.549,15,42.852,1.0,5.0,1189,5.0,-999.0,2341,3131,272,3143
46.0,18400.0,74.549,939,42.852,1.0,5.0,1189,4.0,2019.0,2341,3131,220,3143
48.0,19200.0,74.5517,939,42.8522,1.0,6.0,1189,6.0,2021.0,1229,3131,220,3143
44.0,17600.0,74.549,939,42.852,1.0,5.0,1189,3.0,2019.0,1229,3131,220,3143
56.0,22400.0,74.5552,939,42.8518,1.0,6.0,1189,6.0,2021.0,1229,3131,220,3143
81.0,32400.0,74.549,38,42.8521,2.0,5.0,1189,5.0,-999.0,2341,3131,220,3143
51.0,20400.0,74.5489,939,42.8519,1.0,5.0,1189,1.0,2021.0,2341,3131,220,3143
56.0,37000.0,74.6415,1257,42.8122,1.0,9.0,208,1.0,-999.0,2341,3131,861,3143
112.0,128800.0,74.6148,1257,42.8167,3.0,8.0,2728,2.0,2020.0,2341,3131,861,2623
48.0,42000.0,74.6235,1510,42.8708,2.0,9.0,57,1.0,-999.0,1775,3131,4104,2623
46.23,35500.0,74.594,939,42.8655,1.0,10.0,2728,3.0,2020.0,1775,716,4104,3143
83.06,41000.0,74.5583,1257,42.8723,3.0,10.0,2728,3.0,2022.0,2341,3131,4104,3143
40.0,41000.0,74.5578,1257,42.8726,1.0,10.0,2728,4.0,2022.0,2341,3131,4104,3143
63.41,41000.0,74.5588,1257,42.8724,2.0,10.0,2728,2.0,2022.0,2341,3131,4104,3143
63.0,52000.0,74.6247,1372,42.8348,3.0,5.0,1189,2.0,-999.0,1775,1148,4104,3143
220.0,253000.0,74.6156,1257,42.8242,5.0,12.0,2728,12.0,2015.0,2341,3131,4104,2623
55.0,49500.0,74.5918,1257,42.8733,2.0,14.0,1189,13.0,2021.0,2341,3131,4104,2623
64.0,56000.0,74.5849,1510,42.8715,3.0,5.0,374,4.0,-999.0,1229,771,4104,3143
125.0,112500.0,74.5918,1257,42.8733,3.0,14.0,1189,8.0,2021.0,2341,3131,4104,2623
143.0,91500.0,74.581,939,42.8444,3.0,12.0,2728,7.0,2020.0,409,3131,4104,3143
128.0,81000.0,74.5907,1372,42.8805,3.0,12.0,2728,11.0,2019.0,409,716,4104,3143
105.0,93000.0,74.6122,1372,42.8201,4.0,10.0,2728,9.0,-999.0,1775,1148,4104,3143
38.0,32500.0,74.6248,1510,42.8138,1.0,10.0,2728,2.0,-999.0,2341,3131,272,3143
47.0,43000.0,74.6251,1372,42.8144,1.0,10.0,2728,2.0,2018.0,1775,771,272,3143
40.0,26000.0,74.5613,338,42.8469,1.0,12.0,2728,8.0,2019.0,1229,716,861,3143
80.0,56500.0,74.5647,1510,42.8406,3.0,9.0,311,1.0,1989.0,1775,1148,4104,2623
48.0,39000.0,74.6176,939,42.8222,1.0,16.0,2728,4.0,2021.0,2341,3131,220,2623
220.0,195000.0,74.5817,1257,42.8763,4.0,10.0,1189,9.0,-999.0,2341,3131,4104,2623
44.0,38000.0,74.6162,939,42.8188,1.0,8.0,2728,3.0,2021.0,2341,3131,4104,3143
135.0,155000.0,74.581,1257,42.8788,3.0,10.0,2728,8.0,2016.0,2341,3131,4104,2623
68.0,50000.0,74.6869,1372,42.8764,3.0,5.0,473,1.0,-999.0,1775,1148,4104,3143
69.0,70000.0,74.6229,1372,42.82,3.0,9.0,208,3.0,-999.0,2341,771,4104,3143
60.7,42000.0,74.6929,1510,42.8737,3.0,5.0,473,5.0,-999.0,1775,3131,4104,3143
111.0,89000.0,74.6342,1257,42.8518,3.0,7.0,1189,7.0,-999.0,2341,3131,861,2623
81.0,68000.0,74.5645,1372,42.8318,2.0,9.0,2728,6.0,2018.0,1775,771,4104,3143
62.0,55000.0,74.6861,1372,42.8801,2.0,11.0,2728,9.0,2017.0,1775,771,4104,3143
49.0,24500.0,74.6766,939,42.8548,1.0,13.0,2728,3.0,2022.0,2341,3131,4104,3143
12.0,15900.0,74.6848,1257,42.8772,1.0,5.0,74,1.0,-999.0,2341,3131,4104,3143
58.0,49000.0,74.6187,338,42.837,3.0,4.0,374,3.0,1962.0,1229,1148,4104,3143
86.0,93000.0,74.6156,1510,42.872,4.0,7.0,1189,2.0,1996.0,1775,771,4104,3143
120.0,55000.0,74.5535,1510,42.8711,3.0,4.0,2728,1.0,-999.0,2341,3131,4104,3143
56.0,45000.0,74.6416,1510,42.8122,2.0,9.0,208,7.0,2015.0,1229,1148,4104,2623
46.0,41400.0,74.5898,1257,42.8802,1.0,14.0,2728,3.0,2022.0,2341,3131,4104,3143
56.0,40000.0,74.6411,1257,42.8121,2.0,9.0,208,1.0,-999.0,2341,3131,4104,3143
42.0,34000.0,74.5847,1510,42.8408,2.0,4.0,161,3.0,-999.0,2341,3131,4104,3143
125.0,110000.0,74.5662,1372,42.8306,3.0,14.0,2728,8.0,-999.0,1229,771,861,2623
46.0,37500.0,74.6106,338,42.8325,2.0,5.0,1189,3.0,-999.0,1775,1148,4104,2623
57.0,35000.0,74.5884,103,42.8545,1.0,10.0,2728,10.0,2018.0,2341,3131,4104,2623
45.0,37500.0,74.6107,1257,42.8326,2.0,5.0,1189,3.0,-999.0,2341,3131,861,3143
48.0,37000.0,74.6317,194,42.8488,2.0,5.0,473,3.0,-999.0,1775,716,4104,2623
45.0,29000.0,74.6916,1510,42.8539,1.0,9.0,208,3.0,-999.0,1229,716,4104,3143
47.0,44900.0,74.6124,338,42.858,3.0,5.0,1189,5.0,-999.0,1775,3131,4104,2623
92.0,78000.0,74.5949,1372,42.8741,3.0,10.0,2728,8.0,2018.0,409,716,4104,3143
42.0,36000.0,74.613,338,42.8327,2.0,5.0,374,3.0,-999.0,1229,771,4104,3143
45.0,29000.0,74.5556,1257,42.8528,1.0,9.0,311,1.0,-999.0,2341,3131,861,3143
43.0,32500.0,74.5853,194,42.8438,2.0,3.0,161,3.0,-999.0,1229,716,4104,2623
48.0,40000.0,74.6855,338,42.8772,2.0,5.0,473,3.0,-999.0,1775,716,4104,3143
36.0,31000.0,74.6179,1510,42.8657,1.0,5.0,1189,5.0,-999.0,1229,1148,4104,2623
42.0,57000.0,74.568,1372,42.8341,2.0,5.0,57,2.0,-999.0,1775,3131,4104,2623
62.0,54000.0,74.6201,1257,42.8721,3.0,9.0,473,7.0,-999.0,2341,3131,4104,3143
45.0,31000.0,74.6298,1510,42.8841,1.0,9.0,208,7.0,2016.0,1229,1148,4104,2623
42.0,29000.0,74.5994,1510,42.8502,2.0,4.0,161,1.0,-999.0,1229,3131,4104,2623
71.1,46215.0,74.6244,1257,42.8708,2.0,12.0,2728,7.0,-999.0,2341,3131,4104,3143
45.0,31000.0,74.6297,1257,42.8837,1.0,9.0,208,7.0,-999.0,2341,3131,861,3143
111.0,94350.0,74.6222,939,42.8177,3.0,13.0,2728,5.0,2020.0,2341,3131,220,3143
94.0,51700.0,74.6042,939,42.8445,2.0,12.0,2728,12.0,2017.0,2341,3131,4104,3143
99.0,77220.0,74.6238,939,42.8172,2.0,12.0,2728,11.0,2021.0,2341,3131,861,3143
37.0,27750.0,74.6172,939,42.8217,1.0,12.0,2728,4.0,2022.0,2341,3131,861,3143
64.0,41600.0,74.5795,1257,42.8403,2.0,9.0,2728,2.0,2018.0,2341,3131,220,3143
68.0,62000.0,74.6292,1510,42.8148,3.0,9.0,311,8.0,-999.0,1775,1148,4104,2623
34.4,32000.0,74.5672,338,42.8433,1.0,9.0,473,4.0,-999.0,1229,1148,4104,3143
19.5,14000.0,74.6097,1510,42.8486,1.0,4.0,473,2.0,1972.0,2341,1148,5,3143
96.0,85000.0,74.6219,1372,42.854,3.0,9.0,208,6.0,1992.0,1775,771,4104,3143
33.0,33500.0,74.5882,1510,42.8716,1.0,9.0,1189,3.0,-999.0,1775,1148,4104,2623
47.0,36000.0,74.6195,1510,42.8805,2.0,5.0,374,3.0,2000.0,1229,1148,4104,3143
76.0,55480.0,74.6165,939,42.8188,2.0,10.0,2728,10.0,2021.0,1775,716,220,3143
58.0,41500.0,74.5562,1372,42.8645,2.0,10.0,2728,6.0,-999.0,1775,716,4104,3143
112.0,128800.0,74.6148,1257,42.8167,3.0,15.0,2728,13.0,2020.0,2341,3131,861,2623
56.0,37000.0,74.6416,1510,42.8122,1.0,9.0,208,1.0,2015.0,1229,1148,4104,3143
58.0,43000.0,74.6302,1257,42.8255,3.0,4.0,374,4.0,-999.0,1229,716,4104,3143
55.0,49500.0,74.5918,1257,42.8733,2.0,14.0,1189,13.0,2021.0,2341,3131,4104,3143
45.0,38500.0,74.5885,1510,42.8749,2.0,5.0,1189,5.0,-999.0,2341,3131,4104,3143
70.0,55000.0,74.6369,1510,42.8744,3.0,5.0,1189,4.0,-999.0,2341,771,4104,3143
57.4,41000.0,74.5883,939,42.8626,2.0,12.0,2728,4.0,-999.0,1229,3131,4104,3143
35.0,30000.0,74.6318,1257,42.8741,1.0,13.0,1189,6.0,1987.0,2341,3131,861,2623
44.0,17000.0,74.6448,939,42.8402,1.0,9.0,208,9.0,-999.0,1229,716,277,3143
35.0,30500.0,74.6304,338,42.8758,1.0,5.0,1189,2.0,-999.0,1229,1148,4104,2623
100.0,80000.0,74.6038,1257,42.8193,3.0,10.0,2728,3.0,2022.0,2341,3131,272,2623
135.0,155000.0,74.5815,1257,42.8795,3.0,10.0,1189,9.0,-999.0,2341,3131,4104,2623
220.0,195000.0,74.5819,1372,42.8783,4.0,10.0,1189,9.0,-999.0,2341,3131,4104,2623
60.0,37000.0,74.6352,1257,42.9352,2.0,5.0,2728,3.0,-999.0,2341,3131,861,3143
93.0,60000.0,74.6307,338,42.8271,3.0,9.0,311,2.0,1986.0,1775,1148,4104,3143
78.0,60000.0,74.6347,1510,42.8694,4.0,9.0,208,8.0,1987.0,1775,771,4104,3143
180.2,153170.0,74.5854,939,42.82,3.0,14.0,2728,9.0,2020.0,2341,3131,4104,3143
45.0,29000.0,74.5566,1372,42.8448,1.0,9.0,57,7.0,1994.0,1229,3131,277,3143
64.0,53000.0,74.6125,194,42.8666,3.0,9.0,473,7.0,-999.0,1775,716,4104,3143
44.0,36000.0,74.6327,1510,42.8515,2.0,5.0,374,3.0,-999.0,1229,1148,4104,3143
44.0,36000.0,74.6326,1510,42.8512,2.0,5.0,374,3.0,-999.0,1229,1148,4104,3143
80.0,55000.0,74.5766,194,42.8708,4.0,9.0,1189,5.0,-999.0,1775,1148,4104,3143
50.0,39000.0,74.6833,1372,42.8773,2.0,5.0,473,5.0,-999.0,1775,771,4104,3143
76.0,65500.0,74.5991,1510,42.8401,2.0,10.0,2728,5.0,-999.0,1775,771,4104,2623
65.0,55000.0,74.5987,1372,42.8834,2.0,12.0,2728,12.0,2015.0,1229,771,4104,2623
50.0,51000.0,74.6286,1510,42.8189,2.0,5.0,473,4.0,-999.0,1775,1148,4104,2623
83.0,70000.0,74.5777,1510,42.8742,4.0,5.0,1189,4.0,-999.0,1775,1148,4104,2623
54.0,47500.0,74.6396,194,42.814,2.0,9.0,311,5.0,-999.0,1775,1148,4104,2623
142.0,135000.0,74.6106,1510,42.8285,3.0,9.0,2728,3.0,2007.0,1775,771,4104,2623
75.1,48815.0,74.6318,939,42.8334,2.0,12.0,2728,10.0,2020.0,2341,3131,4104,3143
40.0,26000.0,74.6274,1510,42.8628,2.0,4.0,1189,2.0,-999.0,1775,1148,220,3143
108.0,130000.0,74.608,1372,42.8838,4.0,10.0,2728,8.0,-999.0,2341,3131,4104,3143
69.0,52400.0,74.6813,1372,42.8587,2.0,9.0,2728,4.0,2019.0,1775,716,4104,2623
49.5,25740.0,74.6901,1257,42.8712,1.0,10.0,1189,3.0,-999.0,2341,3131,4104,2623
79.86,107811.0,74.6148,1372,42.8167,2.0,8.0,2728,2.0,2020.0,2341,3131,861,3143
112.0,84000.0,74.5854,939,42.82,3.0,14.0,2728,8.0,2020.0,2341,3131,4104,3143
171.53,123502.0,74.6238,939,42.8172,4.0,13.0,2728,10.0,2021.0,2341,3131,861,3143
123.93,89230.0,74.6238,939,42.8172,3.0,13.0,2728,13.0,2021.0,2341,3131,861,3143
99.68,71770.0,74.6238,939,42.8172,2.0,13.0,2728,11.0,2021.0,2341,3131,861,3143
72.18,41864.0,74.5817,939,42.8821,2.0,12.0,2728,7.0,2020.0,2341,3131,4104,3143
54.91,31848.0,74.5817,939,42.8821,1.0,12.0,2728,12.0,2020.0,2341,3131,4104,3143
70.86,41099.0,74.5817,939,42.8821,2.0,12.0,2728,9.0,2020.0,2341,3131,4104,3143
109.87,63725.0,74.5817,939,42.8821,3.0,12.0,2728,8.0,2020.0,2341,3131,4104,3143
54.74,31749.0,74.5817,939,42.8821,1.0,12.0,2728,11.0,2020.0,2341,3131,4104,3143
90.45,94973.0,74.6148,939,42.8167,2.0,8.0,2728,8.0,2020.0,2341,3131,861,3143
162.0,210600.0,74.6208,939,42.8719,3.0,10.0,1189,3.0,2016.0,2341,3131,4104,3143
56.0,50000.0,74.5912,1372,42.8677,1.0,10.0,1189,9.0,2018.0,1229,3131,861,3143
55.0,22400.0,74.6807,939,42.8811,2.0,9.0,1189,2.0,2022.0,2341,3131,4104,2623
48.0,29000.0,74.6057,194,42.8444,2.0,5.0,1189,4.0,1980.0,1775,3131,4104,3143
35.0,24000.0,74.6278,194,42.8346,1.0,5.0,1189,4.0,-999.0,1229,716,4104,3143
98.0,59000.0,74.5665,1372,42.8374,4.0,7.0,1189,1.0,1990.0,1775,1148,4104,2623
63.0,49900.0,74.6303,1257,42.8716,3.0,9.0,473,2.0,-999.0,1775,1148,4104,2623
34.0,27500.0,74.5674,1510,42.8465,1.0,9.0,311,8.0,-999.0,1229,3131,4104,2623
39.0,19500.0,74.6306,1372,42.9272,1.0,4.0,1189,4.0,1995.0,1229,771,861,3143
47.0,21226.0,74.6483,939,42.8843,1.0,9.0,1189,3.0,2022.0,2341,3131,861,3143
77.0,42500.0,74.6818,939,42.8759,3.0,9.0,2728,7.0,2020.0,2341,3131,4104,3143
122.0,120000.0,74.6033,1257,42.8675,5.0,7.0,1189,6.0,-999.0,2341,3131,4104,3143
56.0,30000.0,74.6348,939,42.8525,2.0,12.0,2728,10.0,2020.0,1229,716,4104,3143
132.0,72600.0,74.6818,1257,42.8759,4.0,9.0,2728,4.0,2020.0,2341,3131,4104,3143
40.0,28000.0,74.6348,939,42.8525,1.0,12.0,2728,5.0,2020.0,1229,716,4104,3143
43.0,21500.0,74.6912,1257,42.8716,1.0,9.0,1189,4.0,2020.0,2341,3131,4104,3143
59.0,35568.0,74.6807,1257,42.8755,2.0,9.0,2728,5.0,2020.0,2341,3131,4104,3143
45.0,26844.0,74.6808,1257,42.8755,1.0,9.0,2728,5.0,2020.0,2341,3131,4104,3143
31.0,24000.0,74.5732,338,42.8748,1.0,5.0,1189,4.0,1981.0,2341,3131,4104,2623
44.0,38500.0,74.6252,1510,42.8752,2.0,3.0,1189,2.0,-999.0,2341,1148,4104,2623
110.0,78500.0,74.6085,939,42.8502,3.0,12.0,2728,2.0,2018.0,1775,716,4104,3143
88.9,90000.0,74.5915,1372,42.8652,3.0,10.0,2728,5.0,2015.0,409,771,4104,2623
80.0,49500.0,74.6571,1510,42.8789,4.0,5.0,1189,5.0,-999.0,1775,1148,4104,2623
74.0,53000.0,74.6353,1510,42.8149,3.0,9.0,311,1.0,-999.0,1775,1148,4104,2623
218.0,147500.0,74.6254,939,42.8128,4.0,3.0,2728,3.0,-999.0,2341,3131,277,2623
82.0,59000.0,74.6001,1257,42.8668,4.0,5.0,1189,5.0,-999.0,2341,1148,4104,2623
220.0,205000.0,74.604,1510,42.8201,4.0,10.0,2728,6.0,2015.0,1775,771,272,2623
36.0,29500.0,74.6929,1372,42.8737,1.0,11.0,2728,9.0,2019.0,1229,716,4104,3143
88.0,75000.0,74.6137,1510,42.8766,3.0,3.0,1189,2.0,-999.0,1229,771,26,3143
132.0,132000.0,74.6169,1510,42.8249,4.0,9.0,2728,6.0,2008.0,1775,1148,4104,3143
79.0,48500.0,74.5912,1372,42.8742,2.0,5.0,1189,5.0,1986.0,1775,771,4104,3143
104.0,92500.0,74.5925,1372,42.866,3.0,10.0,2728,8.0,2016.0,1775,771,4104,2623
82.0,59000.0,74.6164,1510,42.8249,2.0,10.0,1189,8.0,2016.0,1775,1148,4104,2623
84.0,72500.0,74.5924,1372,42.865,2.0,10.0,2728,5.0,2016.0,1775,771,4104,2623
70.0,41500.0,74.5861,939,42.8258,2.0,12.0,2728,12.0,-999.0,1775,3131,220,3143
70.0,44500.0,74.5883,939,42.8626,2.0,12.0,2728,12.0,-999.0,1229,3131,4104,3143
73.0,75000.0,74.577,1372,42.8716,3.0,5.0,208,3.0,1993.0,1775,771,4104,3143
62.0,41000.0,74.5249,1510,42.8731,3.0,4.0,1189,1.0,1991.0,1775,716,277,3143
114.0,49000.0,74.5506,939,42.8644,3.0,10.0,2728,10.0,2020.0,2341,3131,4104,2623
57.0,40500.0,74.594,1510,42.8432,3.0,4.0,374,4.0,-999.0,2341,3131,4104,3143
32.0,23000.0,74.6749,1510,42.8572,2.0,5.0,74,1.0,-999.0,1229,1148,277,3143
130.0,78000.0,74.5795,939,42.8403,4.0,9.0,2728,9.0,2018.0,409,716,272,3143
104.0,67600.0,74.5795,939,42.8403,3.0,9.0,2728,4.0,2018.0,1775,3131,272,3143
135.0,108000.0,74.6147,939,42.8227,3.0,12.0,2728,6.0,2021.0,409,771,272,3143
35.0,32000.0,74.568,1257,42.8424,1.0,9.0,311,5.0,-999.0,2341,3131,4104,3143
70.0,76500.0,74.6225,1372,42.82,3.0,9.0,311,3.0,-999.0,1775,771,4104,2623
35.0,28000.0,74.5682,1510,42.8445,1.0,9.0,473,1.0,1980.0,1229,771,4104,3143
90.0,68400.0,74.5891,1510,42.8806,2.0,10.0,2728,8.0,2017.0,1775,771,4104,2623
52.0,42500.0,74.6017,338,42.8343,2.0,5.0,473,1.0,-999.0,1775,771,4104,2623
60.0,53000.0,74.5742,1510,42.851,2.0,9.0,2728,1.0,-999.0,2341,3131,4104,2623
58.0,53000.0,74.5673,1510,42.8352,2.0,9.0,208,2.0,2015.0,1775,3131,4104,2623
92.0,73000.0,74.5685,1510,42.8346,3.0,9.0,2728,2.0,-999.0,1775,3131,4104,2623
114.0,79000.0,74.6254,1510,42.8555,4.0,9.0,311,8.0,-999.0,1775,771,4104,2623
84.0,66500.0,74.6157,338,42.8659,3.0,9.0,311,2.0,-999.0,1775,1148,4104,2623
54.0,44500.0,74.6151,1510,42.826,2.0,9.0,311,1.0,-999.0,1775,1148,4104,2623
