Общая площадь,Цена,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
55.0,43500.0,74.6113,хорошее,42.8693,3.0,4.0,индивид. планировка,3.0,,,частично меблирована,центральное,от агента
48.0,43500.0,74.5764,хорошее,42.8433,1.0,11.0,элитка,9.0,,совмещенный,частично меблирована,центральное,от агента
70.0,42499.0,74.6431,хорошее,42.8433,3.0,9.0,106 серия улучшенная,1.0,,,,электрическое,от агента
123.0,107000.0,74.566,евроремонт,42.8382,4.0,6.0,элитка,6.0,,,,центральное,от собственника
43.0,37500.0,74.6013,евроремонт,42.8311,2.0,5.0,104 серия,3.0,,совмещенный,частично меблирована,центральное,от собственника
65.0,53000.0,74.6083,хорошее,42.867,3.0,5.0,индивид. планировка,4.0,,раздельный,частично меблирована,центральное,от агента
32.0,30500.0,74.619,хорошее,42.878,1.0,5.0,104 серия,4.0,,совмещенный,частично меблирована,центральное,от собственника
40.0,27500.0,74.5863,хорошее,42.8483,3.0,5.0,индивид. планировка,4.0,,раздельный,частично меблирована,центральное,от собственника
64.0,62000.0,74.5948,хорошее,42.8785,3.0,4.0,индивид. планировка,3.0,,,частично меблирована,центральное,от собственника
58.0,41500.0,74.6287,среднее,42.832,3.0,4.0,104 серия улучшенная,4.0,,совмещенный,полностью меблирована,центральное,от собственника
90.0,87000.0,74.6318,евроремонт,42.8316,3.0,12.0,элитка,5.0,,раздельный,,,от собственника
82.0,68500.0,74.611,евроремонт,42.8323,2.0,9.0,элитка,8.0,,совмещенный,,центральное,от собственника
47.0,39500.0,74.5844,хорошее,42.873,2.0,5.0,индивид. планировка,4.0,,совмещенный,частично меблирована,центральное,от агента
90.0,75000.0,74.5881,евроремонт,42.8632,3.0,12.0,элитка,9.0,,совмещенный,,центральное,от агента
65.0,61999.0,74.5998,евроремонт,42.865,2.0,12.0,элитка,7.0,,раздельный,,центральное,от собственника
60.9,60000.0,74.6123,хорошее,42.865,3.0,9.0,105 серия улучшенная,1.0,,раздельный,пустая,центральное,от собственника
47.0,38500.0,74.6248,евроремонт,42.8138,2.0,10.0,элитка,3.0,,,,на газе,от собственника
41.0,24000.0,74.5884,черновая отделка,42.8545,1.0,10.0,элитка,2.0,2020.0,,,центральное,от собственника
85.0,61000.0,74.6121,хорошее,42.866,3.0,9.0,105 серия улучшенная,7.0,,раздельный,полностью меблирована,центральное,от собственника
58.0,44000.0,74.6132,евроремонт,42.8596,3.0,9.0,105 серия,4.0,1995.0,раздельный,частично меблирована,центральное,от собственника
30.0,28000.0,74.5943,хорошее,42.849,1.0,3.0,хрущевка,2.0,,,,,от агента
30.0,27000.0,74.6097,требует ремонта,42.85,1.0,3.0,хрущевка,3.0,,,,,от агента
56.0,53000.0,74.5728,евроремонт,42.8427,2.0,9.0,индивид. планировка,1.0,,раздельный,частично меблирована,центральное,от агента
59.0,47000.0,74.6915,среднее,42.8753,3.0,5.0,104 серия,1.0,,совмещенный,частично меблирована,центральное,от собственника
94.0,82000.0,74.5877,,42.8676,3.0,9.0,элитка,2.0,2015.0,,,центральное,от собственника
200.0,212000.0,74.6096,хорошее,42.8522,4.0,9.0,элитка,3.0,2010.0,2 с/у и более,,,от агента
49.0,35000.0,74.6889,хорошее,42.8551,1.0,10.0,индивид. планировка,9.0,,совмещенный,,центральное,от агента
84.0,112000.0,74.6163,евроремонт,42.8218,3.0,12.0,элитка,12.0,,раздельный,полностью меблирована,центральное,от агента
55.0,60000.0,74.6214,евроремонт,42.8295,2.0,10.0,элитка,10.0,2019.0,совмещенный,полностью меблирована,центральное,от собственника
108.0,59000.0,74.6438,под самоотделку (псо),42.8401,3.0,9.0,элитка,7.0,,раздельный,,центральное,от собственника
120.0,112000.0,74.594,под самоотделку (псо),42.8154,3.0,5.0,элитка,3.0,,раздельный,,автономное,от собственника
82.0,82000.0,74.6213,евроремонт,42.8277,3.0,10.0,элитка,2.0,,раздельный,полностью меблирована,центральное,от собственника
125.0,78000.0,74.6178,хорошее,42.8571,5.0,9.0,индивид. планировка,7.0,1990.0,раздельный,частично меблирована,центральное,от агента
47.76,30000.0,74.5789,под самоотделку (псо),42.8311,1.0,9.0,индивид. планировка,6.0,2021.0,совмещенный,,центральное,от собственника
47.14,29500.0,74.5789,под самоотделку (псо),42.8311,1.0,9.0,индивид. планировка,7.0,2021.0,совмещенный,,центральное,от собственника
54.45,33800.0,74.5789,под самоотделку (псо),42.8311,1.0,9.0,индивид. планировка,3.0,2021.0,совмещенный,,центральное,от собственника
68.0,69000.0,74.6155,под самоотделку (псо),42.8195,2.0,12.0,элитка,4.0,,совмещенный,,центральное,от собственника
133.0,123030.0,74.5841,под самоотделку (псо),42.8228,3.0,12.0,элитка,5.0,,раздельный,,смешанное,от собственника
47.0,29500.0,74.6345,под самоотделку (псо),42.8426,1.0,9.0,индивид. планировка,9.0,,совмещенный,,центральное,от собственника
45.0,38500.0,74.6134,под самоотделку (псо),42.8187,1.0,14.0,элитка,4.0,,совмещенный,,центральное,от собственника
45.67,24000.0,74.6914,под самоотделку (псо),42.879,1.0,10.0,индивид. планировка,7.0,,совмещенный,,центральное,от собственника
159.0,182850.0,74.6148,под самоотделку (псо),42.8167,4.0,8.0,элитка,7.0,,раздельный,,смешанное,от собственника
75.0,76500.0,74.5845,под самоотделку (псо),42.8682,2.0,15.0,элитка,10.0,,раздельный,,центральное,от собственника
35.0,35500.0,74.6239,хорошее,42.8681,1.0,9.0,индивид. планировка,2.0,,,частично меблирована,центральное,от агента
43.0,31500.0,74.6054,хорошее,42.8607,2.0,4.0,хрущевка,1.0,,совмещенный,,центральное,от агента
45.0,31500.0,74.5555,евроремонт,42.8525,1.0,9.0,106 серия улучшенная,2.0,2019.0,совмещенный,пустая,,от агента
