,Общая площадь,Долгота,Состояние,Широта,Количество комнат,Количество просмотров,Всего этажей,Серия,Этаж,Длина описания,Год постройки,Высота потолков,Мебель,Возможность обмена,Отопление,Тип предложения,Санузел,кондиционер
2674,215.0,74.5916,1372,42.8781,5.0,820,7.0,1189,7.0,799,2009.0,2.75,771,909,4104,2623,1775,1
2675,47.0,74.5749,338,42.8798,2.0,136,9.0,1189,7.0,595,-999.0,-999.0,1148,3843,861,2623,1775,0
2676,48.0,74.5678,1510,42.8343,2.0,166,5.0,473,3.0,565,-999.0,-999.0,1148,3843,4104,2623,1775,0
2677,58.0,74.5978,1510,42.8435,3.0,149,4.0,374,3.0,581,-999.0,-999.0,1148,3843,4104,2623,1229,0
2678,46.0,74.591,1510,42.8249,1.0,294,9.0,41,2.0,3,2020.0,2.8,716,3843,220,2623,1229,0
2679,102.0,74.5855,1257,42.8245,3.0,192,9.0,2728,7.0,548,2016.0,-999.0,3131,721,277,2623,2341,1
2680,95.0,74.5808,1257,42.8755,3.0,245,9.0,2728,7.0,155,2019.0,3.0,3131,90,4104,2623,1229,0
2681,33.0,74.5734,338,42.9028,1.0,357,3.0,1189,1.0,141,-999.0,-999.0,1148,3843,220,2623,1229,0
2682,58.0,74.589,1510,42.8546,3.0,158,4.0,374,4.0,165,-999.0,-999.0,1148,3843,4104,2623,1229,0
2683,33.0,74.588,1510,42.8732,1.0,220,9.0,1189,3.0,190,-999.0,-999.0,3131,3843,861,2623,1775,0
2684,178.0,74.5842,939,42.8229,4.0,137,12.0,2728,7.0,3,2020.0,3.1,3131,3843,277,2623,1775,0
2685,107.0,74.6136,1510,42.8205,4.0,337,10.0,2728,9.0,650,-999.0,-999.0,771,3843,4104,2623,1775,1
2686,43.0,74.6178,1510,42.8654,2.0,127,5.0,374,4.0,550,-999.0,-999.0,1148,3843,4104,2623,1229,0
2687,97.0,74.5809,1510,42.8755,3.0,280,9.0,2728,7.0,146,2020.0,-999.0,716,721,4104,2623,1229,0
2688,110.0,74.5932,939,42.8653,3.0,200,10.0,2728,6.0,644,2020.0,3.2,716,3843,4104,3143,1775,0
2689,185.0,74.6154,1372,42.8722,4.0,1788,10.0,2728,5.0,1369,2010.0,3.2,771,721,4104,3143,1775,0
2690,68.0,74.5869,1372,42.8748,3.0,262,3.0,56,1.0,335,-999.0,3.0,771,3843,4104,3143,1775,1
2691,47.0,74.6103,1372,42.869,1.0,445,5.0,1189,3.0,3740,-999.0,3.0,771,3843,4104,3143,1229,0
2692,43.0,74.5979,338,42.8505,2.0,30,4.0,161,3.0,783,-999.0,-999.0,3131,3843,4104,3143,1229,0
2693,72.18,74.5817,1257,42.8821,2.0,75,12.0,2728,7.0,537,-999.0,3.3,3131,3843,4104,3143,2341,0
2694,320.0,74.5847,1372,42.8457,1.0,40,3.0,161,3.0,233,-999.0,-999.0,3131,3843,4104,3143,2341,0
2695,35.0,74.6805,1510,42.88,1.0,2544,5.0,473,4.0,429,-999.0,-999.0,3131,3843,4104,3143,1229,1
2696,51.0,74.5756,1372,42.8822,1.0,141,10.0,2728,7.0,119,2019.0,-999.0,771,3843,4104,3143,1229,0
2697,43.0,74.6214,1510,42.8676,2.0,46,5.0,374,4.0,452,-999.0,-999.0,1148,3843,4104,3143,2341,0
2698,35.0,74.6345,1510,42.8423,1.0,30,9.0,473,8.0,3,1990.0,2.75,771,3843,4104,3143,1229,1
2699,33.3,74.6378,1372,42.8869,1.0,35,3.0,1189,1.0,359,2015.0,-999.0,3131,3843,4104,2623,2341,0
2700,33.0,74.6059,1510,42.8341,1.0,27,4.0,374,1.0,226,-999.0,-999.0,3131,3843,4104,2623,2341,0
2701,36.0,74.6394,1510,42.815,1.0,431,9.0,311,9.0,168,-999.0,2.8,716,721,4104,3143,1229,0
2702,33.0,74.6245,1510,42.8363,1.0,26,4.0,374,1.0,398,-999.0,-999.0,3131,3843,4104,2623,2341,0
2703,54.6,74.6321,1372,42.8317,2.0,20,12.0,2728,12.0,934,2017.0,3.0,771,909,4104,2623,1775,0
2704,20.0,74.6136,1510,42.8487,1.0,244,4.0,74,3.0,3,-999.0,2.7,771,3843,4104,3143,1229,0
2705,40.0,74.6241,1510,42.8219,1.0,339,4.0,374,3.0,455,-999.0,3.0,1148,721,4104,3143,1229,0
2706,40.9,74.6965,1510,42.8702,1.0,39,9.0,1189,2.0,3,2009.0,-999.0,716,3843,4104,3143,1229,0
2707,40.0,74.686,1510,42.881,1.0,415,4.0,1189,3.0,3,-999.0,-999.0,1148,3843,4104,3143,1229,0
2708,98.0,74.5343,1257,42.8873,3.0,87,5.0,1189,5.0,177,-999.0,-999.0,3131,3843,861,3143,2341,0
2709,126.9,74.5682,1257,42.83,3.0,88,10.0,1189,8.0,168,2022.0,3.3,3131,3843,861,3143,2341,0
2710,48.5,74.6236,1510,42.8698,2.0,55,5.0,473,3.0,518,-999.0,-999.0,3131,3843,4104,2623,1775,0
2711,73.1,74.533,1372,42.8874,2.0,265,3.0,1189,2.0,554,1998.0,3.0,1148,3843,277,3143,1775,1
2712,38.0,74.5556,38,42.863,1.0,259,12.0,2728,8.0,874,2018.0,2.7,3131,90,4104,3143,1229,0
2713,47.0,74.6318,939,42.8334,1.0,44,12.0,2728,12.0,347,2020.0,3.3,3131,3843,4104,3143,2341,0
2714,100.0,74.6318,1372,42.8334,3.0,45,12.0,2728,1.0,3,-999.0,3.3,716,3843,4104,3143,409,0
2715,129.0,74.6034,1372,42.8677,3.0,62,12.0,2728,3.0,3,-999.0,-999.0,1148,3843,4104,3143,409,1
2716,46.0,74.575,1372,42.8419,1.0,106,12.0,2728,12.0,649,-999.0,3.0,771,3843,4104,3143,1775,0
2717,43.0,74.6085,1510,42.8502,2.0,93,11.0,2728,10.0,695,2020.0,3.0,1148,909,4104,3143,1229,1
2718,125.0,74.5927,939,42.8487,3.0,198,12.0,2728,4.0,314,2019.0,3.0,716,909,4104,3143,409,0
2719,173.0,74.5675,1510,42.8431,6.0,203,10.0,36,9.0,303,2016.0,-999.0,716,721,220,3143,409,0
2720,78.0,74.6233,1510,42.8296,2.0,49,10.0,2728,9.0,3,2012.0,-999.0,1148,721,4104,3143,1229,1
2721,44.0,74.5654,1510,42.8392,1.0,17,9.0,311,6.0,224,-999.0,-999.0,3131,3843,4104,2623,2341,0
2722,108.13,74.6957,1510,42.8703,3.0,721,9.0,1189,2.0,604,1997.0,2.8,716,909,4104,3143,1775,0
2723,80.0,74.6851,1510,42.8797,3.0,48,5.0,2728,4.0,3,2015.0,3.0,771,3843,861,3143,1775,1
2724,69.0,74.6128,1372,42.8239,2.0,91,12.0,2728,2.0,1366,2017.0,3.0,1148,909,277,3143,1229,0
2725,305.0,74.62,939,42.8739,6.0,676,13.0,2728,12.0,134,2017.0,3.0,3131,721,4104,3143,409,0
2726,71.0,74.6244,939,42.8708,2.0,804,12.0,2728,8.0,782,2020.0,3.0,3131,3843,4104,2623,1775,0
2727,82.0,74.6162,939,42.8188,3.0,129,10.0,2728,8.0,508,2021.0,3.0,716,909,220,2623,1775,0
2728,71.1,74.6244,939,42.8708,2.0,522,12.0,2728,6.0,769,2020.0,3.0,716,909,4104,2623,1775,0
2729,71.1,74.6244,103,42.8709,2.0,127,12.0,2728,8.0,452,2022.0,3.0,716,909,4104,2623,1775,0
2730,103.0,74.632,103,42.8247,3.0,167,10.0,2728,8.0,478,-999.0,3.0,716,909,272,2623,1775,0
2731,103.0,74.6476,939,42.8769,3.0,588,10.0,2728,7.0,483,2020.0,3.0,3131,721,4104,3143,409,0
2732,58.0,74.5773,1510,42.8689,3.0,792,5.0,374,5.0,363,-999.0,2.8,1148,909,4104,2623,1229,0
2733,77.0,74.608,1510,42.8624,3.0,285,3.0,56,3.0,297,1959.0,2.8,771,909,4104,2623,1229,0
2734,38.0,74.6162,939,42.8188,1.0,635,9.0,2728,7.0,1097,2021.0,3.0,3131,909,272,3143,2341,0
2735,54.6,74.6143,939,42.8525,1.0,662,13.0,2728,4.0,1181,2020.0,3.0,716,909,4104,2623,1229,0
2736,47.0,74.5395,103,42.8581,2.0,155,10.0,2728,10.0,532,2021.0,2.8,3131,3843,4104,3143,1229,0
2737,74.0,74.5339,1510,42.888,2.0,152,5.0,1189,1.0,289,2019.0,2.8,1148,3843,26,3143,1775,0
2738,61.0,74.5655,939,42.8319,2.0,75,11.0,2728,9.0,236,2020.0,3.0,3131,3843,4104,3143,1229,0
2739,88.0,74.5678,1372,42.8362,2.0,87,9.0,2728,3.0,260,2020.0,2.8,771,3843,4104,3143,1775,0
2740,78.54,74.6439,939,42.8397,2.0,98,10.0,2728,5.0,200,-999.0,2.8,3131,3843,272,3143,1775,0
2741,47.9,74.5658,939,42.8353,1.0,60,10.0,2728,6.0,1708,-999.0,3.0,3131,3843,4104,3143,1229,0
2742,53.3,74.6288,939,42.8337,2.0,353,10.0,1189,3.0,1666,2022.0,2.8,3131,3843,4104,3143,1775,0
2743,42.0,74.6311,38,42.8584,1.0,105,10.0,2728,4.0,233,2021.0,3.0,3131,909,4104,3143,1229,0
2744,74.2,74.6098,939,42.8286,2.0,108,13.0,2728,9.0,270,2020.0,2.8,3131,3843,4104,3143,1775,0
2745,32.0,74.6241,1510,42.8328,1.0,217,4.0,374,4.0,165,1978.0,3.0,1148,909,4104,3143,1229,0
2746,31.0,74.5562,1510,42.8884,1.0,159,6.0,1189,1.0,3,2019.0,2.7,716,909,277,2623,1229,0
2747,45.0,74.5876,338,42.8548,2.0,68,4.0,374,3.0,154,1977.0,2.75,716,909,4104,2623,1229,0
2748,125.0,74.6128,1372,42.8239,3.0,552,12.0,2728,3.0,537,2018.0,3.0,1148,3843,277,3143,409,0
2749,45.0,74.6361,1510,42.8116,1.0,141,9.0,2728,3.0,97,-999.0,3.0,771,3843,4104,3143,1229,0
2750,32.0,74.5917,1510,42.8951,2.0,2263,3.0,1189,1.0,163,2017.0,3.0,716,721,4104,3143,1229,0
2751,46.0,74.6034,1510,42.8353,2.0,899,4.0,374,2.0,460,-999.0,-999.0,1148,909,4104,3143,1229,0
2752,82.0,74.595,1257,42.8791,2.0,20,10.0,2728,7.0,663,2017.0,3.0,3131,3843,861,3143,2341,0
2753,32.0,74.6284,1510,42.8189,1.0,35,4.0,51,2.0,961,1974.0,2.5,771,909,4104,2623,1229,0
2754,68.0,74.606,194,42.8828,3.0,100,2.0,56,1.0,3,-999.0,-999.0,716,3843,4104,3143,1775,0
2755,91.0,74.5883,1257,42.8288,3.0,190,10.0,2728,5.0,559,-999.0,-999.0,3131,3843,4104,3143,2341,0
2756,47.0,74.5449,1257,42.8583,2.0,23,10.0,2728,10.0,340,-999.0,-999.0,3131,3843,4104,2623,2341,0
2757,57.0,74.5449,1257,42.8583,2.0,24,10.0,2728,6.0,339,-999.0,-999.0,3131,3843,4104,2623,2341,0
2758,48.0,74.5244,1257,42.8801,2.0,40,3.0,473,2.0,534,-999.0,-999.0,3131,3843,4104,2623,2341,0
2759,45.0,74.6116,1257,42.8309,2.0,131,4.0,374,4.0,126,-999.0,-999.0,3131,3843,4104,3143,2341,0
2760,138.6,74.6023,1372,42.865,4.0,235,10.0,2728,7.0,215,2015.0,3.2,1148,909,4104,3143,409,1
2761,105.0,74.5684,103,42.8314,3.0,160,12.0,2728,3.0,194,2015.0,3.3,3131,3843,4104,3143,409,0
2762,61.0,74.6839,338,42.8791,3.0,46,5.0,473,5.0,915,-999.0,-999.0,1148,3843,4104,2623,1775,0
2763,33.0,74.6909,1510,42.8748,1.0,70,9.0,473,3.0,1023,-999.0,-999.0,1148,3843,4104,2623,1229,0
2764,49.0,74.567,1510,42.8302,2.0,121,13.0,2728,9.0,920,2016.0,-999.0,771,3843,4104,2623,1229,0
2765,62.0,74.6865,1510,42.8536,3.0,148,9.0,473,1.0,992,-999.0,-999.0,3131,3843,4104,2623,1775,0
2766,46.0,74.6128,1510,42.8611,2.0,173,4.0,374,1.0,929,-999.0,-999.0,771,3843,4104,2623,1229,0
2767,32.0,74.6136,1510,42.8346,1.0,634,4.0,374,1.0,581,-999.0,-999.0,3131,3843,861,3143,2341,0
2768,76.0,74.5843,1257,42.871,3.0,16,5.0,1189,3.0,629,-999.0,-999.0,3131,3843,4104,2623,2341,0
2769,62.0,74.6362,1257,42.875,4.0,25,9.0,473,2.0,174,-999.0,-999.0,3131,3843,861,2623,2341,0
2770,112.0,74.5772,1372,42.8419,3.0,124,11.0,2728,10.0,448,2016.0,3.0,3131,3843,4104,2623,409,0
2771,82.0,74.6224,1372,42.8293,3.0,150,8.0,2728,2.0,1297,-999.0,-999.0,771,3843,4104,2623,1775,0
2772,33.0,74.5836,1257,42.8838,1.0,266,10.0,2728,9.0,285,2018.0,3.0,3131,3843,4104,2623,2341,0
2773,30.0,74.5847,338,42.8449,1.0,183,4.0,161,1.0,224,-999.0,-999.0,3131,3843,4104,2623,1229,0
2774,116.0,74.5635,1257,42.8539,3.0,31,14.0,2728,8.0,148,2019.0,2.8,3131,3843,4104,2623,2341,0
2775,64.0,74.5864,1257,42.8384,2.0,94,14.0,2728,8.0,556,2022.0,3.3,3131,3843,861,3143,2341,0
2776,62.0,74.6815,939,42.8585,2.0,21,7.0,2728,2.0,125,2020.0,3.0,3131,3843,861,3143,2341,0
2777,52.0,74.6381,1510,42.8128,2.0,15,9.0,311,7.0,3,1991.0,3.0,1148,3843,4104,3143,1775,0
2778,42.0,74.6229,1257,42.8395,2.0,34,4.0,374,1.0,290,-999.0,-999.0,3131,3843,4104,3143,2341,0
2779,72.0,74.5998,939,42.865,2.0,31,12.0,2728,4.0,278,2018.0,3.0,3131,3843,4104,3143,2341,0
2780,63.0,74.5998,939,42.865,2.0,37,12.0,2728,4.0,275,2018.0,3.0,3131,3843,4104,3143,2341,0
2781,42.0,74.6298,1510,42.884,1.0,257,9.0,208,5.0,384,-999.0,2.8,3131,3843,4104,2623,1229,0
2782,53.0,74.6338,1257,42.8445,2.0,25,9.0,208,7.0,189,-999.0,-999.0,3131,3843,277,2623,2341,0
2783,65.0,74.5824,1257,42.8392,2.0,47,12.0,2728,7.0,1510,2017.0,3.0,3131,3843,4104,3143,2341,0
2784,140.0,74.5657,1257,42.8435,3.0,49,5.0,1189,3.0,219,-999.0,-999.0,3131,3843,861,3143,2341,0
2785,44.0,74.6028,1257,42.8649,1.0,104,10.0,2728,9.0,776,-999.0,3.0,3131,3843,4104,3143,2341,0
2786,52.0,74.6155,1257,42.8664,2.0,135,9.0,311,8.0,266,-999.0,-999.0,3131,3843,4104,3143,2341,0
2787,120.0,74.6322,1372,42.8249,3.0,419,10.0,2728,2.0,452,-999.0,3.0,3131,3843,4104,2623,2341,0
2788,65.0,74.6405,1257,42.8346,2.0,98,9.0,208,4.0,268,-999.0,-999.0,3131,3843,861,3143,2341,0
2789,36.0,74.6274,1257,42.8254,1.0,151,9.0,311,7.0,355,-999.0,-999.0,3131,3843,4104,3143,2341,0
2790,80.0,74.6221,1510,42.8714,3.0,133,9.0,208,4.0,522,-999.0,-999.0,3131,909,4104,3143,2341,0
2791,44.0,74.6322,1257,42.8412,1.0,73,12.0,2728,6.0,857,2021.0,3.0,3131,3843,861,3143,2341,0
2792,67.0,74.5884,1257,42.8767,2.0,97,10.0,1189,9.0,236,-999.0,-999.0,3131,3843,4104,3143,2341,0
2793,112.0,74.6322,1257,42.8412,3.0,100,12.0,2728,12.0,1327,2021.0,3.0,3131,721,4104,3143,2341,0
2794,85.0,74.6032,1510,42.8807,3.0,104,4.0,1189,3.0,461,-999.0,-999.0,3131,3843,4104,3143,2341,0
2795,200.0,74.5838,1257,42.8753,4.0,72,10.0,2728,6.0,3275,2018.0,2.8,3131,3843,4104,3143,2341,0
2796,118.0,74.6003,1257,42.8822,3.0,99,10.0,2728,2.0,1228,2017.0,3.2,3131,3843,4104,3143,2341,0
2797,110.0,74.5769,1257,42.8289,3.0,123,12.0,2728,8.0,944,2018.0,2.8,3131,3843,220,3143,2341,0
2798,101.0,74.5869,1257,42.8264,2.0,77,12.0,2728,5.0,841,2016.0,3.0,3131,3843,4104,3143,2341,0
2799,30.0,74.5364,1257,42.8641,1.0,159,9.0,56,8.0,386,-999.0,-999.0,3131,3843,277,3143,2341,0
2800,65.0,74.5998,1257,42.865,2.0,87,12.0,2728,7.0,245,2018.0,3.0,3131,3843,4104,3143,2341,0
2801,53.0,74.632,1257,42.8852,1.0,94,9.0,208,1.0,316,-999.0,-999.0,3131,3843,861,3143,2341,0
2802,12.0,74.5922,1257,42.8486,1.0,123,4.0,74,4.0,256,-999.0,-999.0,3131,3843,4104,3143,2341,0
2803,13.0,74.6008,1510,42.8407,1.0,176,4.0,1189,2.0,254,-999.0,-999.0,3131,3843,4104,3143,2341,0
2804,82.0,74.6213,1257,42.8277,3.0,167,10.0,2728,2.0,1298,2015.0,3.0,3131,3843,4104,3143,2341,0
2805,60.0,74.5956,1257,42.8724,1.0,147,10.0,2728,7.0,373,-999.0,-999.0,3131,3843,861,2623,2341,0
2806,160.0,74.5844,1257,42.873,3.0,125,7.0,2728,7.0,401,-999.0,-999.0,3131,3843,4104,3143,2341,0
2807,112.0,74.5772,1257,42.8419,3.0,175,11.0,2728,10.0,377,-999.0,3.0,3131,3843,4104,3143,2341,0
2808,60.0,74.618,1257,42.8342,2.0,170,9.0,473,9.0,225,-999.0,-999.0,3131,3843,4104,3143,2341,0
2809,62.0,74.6247,194,42.8351,3.0,444,5.0,1189,1.0,573,1969.0,3.0,1148,3843,4104,2623,1775,0
2810,74.0,74.5862,1257,42.8692,4.0,12,5.0,1189,5.0,957,-999.0,-999.0,3131,3843,861,2623,2341,0
2811,60.0,74.585,1257,42.8777,1.0,132,9.0,2728,2.0,413,-999.0,-999.0,3131,3843,4104,3143,2341,0
2812,78.0,74.5561,1257,42.8744,3.0,115,4.0,1189,1.0,458,-999.0,-999.0,3131,3843,4104,2623,2341,0
2813,103.0,74.5824,1257,42.8392,3.0,140,12.0,2728,2.0,392,2017.0,3.0,3131,3843,4104,3143,2341,0
2814,68.0,74.6441,1372,42.8431,2.0,165,10.0,208,9.0,266,-999.0,-999.0,3131,3843,277,3143,2341,0
2815,43.0,74.5953,1257,42.8431,2.0,230,4.0,161,4.0,273,-999.0,-999.0,3131,3843,4104,3143,2341,0
2816,56.0,74.634,1257,42.8509,2.0,185,12.0,2728,5.0,286,2018.0,-999.0,3131,3843,4104,3143,2341,0
2817,91.0,74.5813,939,42.8756,2.0,229,10.0,2728,8.0,361,2020.0,-999.0,3131,3843,4104,3143,2341,0
2818,67.0,74.6824,1372,42.8554,2.0,221,9.0,2728,2.0,283,2020.0,-999.0,3131,3843,4104,3143,2341,0
2819,48.0,74.5909,194,42.8772,2.0,537,5.0,1189,4.0,438,-999.0,3.0,716,3843,4104,2623,1775,0
2820,98.0,74.5437,1257,42.8519,3.0,351,9.0,311,2.0,350,-999.0,-999.0,3131,3843,4104,3143,2341,0
2821,44.6,74.6299,1510,42.8844,1.0,352,9.0,208,2.0,418,2016.0,2.7,1148,3843,4104,2623,1229,1
2822,101.0,74.5901,1257,42.873,3.0,176,16.0,2728,12.0,368,2018.0,3.0,3131,909,4104,2623,2341,0
2823,45.0,74.6232,194,42.8359,2.0,30,4.0,374,3.0,421,1969.0,2.0,716,909,4104,2623,1229,0
2824,74.0,74.6026,1257,42.8314,2.0,107,10.0,2728,9.0,409,-999.0,-999.0,3131,909,4104,2623,2341,0
2825,56.0,74.6334,1257,42.8452,2.0,253,10.0,208,5.0,245,-999.0,-999.0,3131,3843,277,3143,2341,0
2826,62.0,74.5678,1372,42.8471,2.0,337,12.0,2728,6.0,328,-999.0,-999.0,3131,3843,277,3143,2341,0
2827,63.0,74.6454,1372,42.8126,2.0,339,9.0,208,2.0,241,-999.0,-999.0,3131,3843,277,3143,2341,0
2828,77.0,74.5855,939,42.8266,2.0,381,12.0,2728,10.0,321,2018.0,3.0,3131,3843,277,3143,2341,0
2829,106.0,74.6478,1372,42.8151,4.0,439,9.0,208,2.0,1684,2016.0,2.8,3131,3843,4104,3143,2341,0
2830,105.0,74.5688,1257,42.8455,3.0,356,14.0,2728,14.0,619,2019.0,2.8,3131,3843,4104,3143,2341,0
2831,100.0,74.5652,1372,42.8368,4.0,858,9.0,2728,4.0,514,2017.0,-999.0,3131,3843,4104,3143,2341,0
2832,38.0,74.6265,1372,42.8148,1.0,461,10.0,2728,2.0,464,2020.0,3.0,3131,3843,4104,3143,2341,0
2833,73.0,74.5998,939,42.865,2.0,328,12.0,2728,4.0,3,2018.0,3.0,3131,3843,4104,3143,2341,0
2834,102.0,74.6314,1257,42.851,4.0,443,12.0,2728,1.0,205,2019.0,3.0,3131,3843,4104,3143,409,0
2835,33.0,74.5882,1510,42.8703,1.0,474,9.0,1189,3.0,300,-999.0,-999.0,3131,3843,4104,3143,2341,0
2836,126.0,74.6152,1257,42.8852,4.0,327,2.0,1189,1.0,277,2015.0,-999.0,3131,3843,26,3143,2341,0
2837,55.0,74.5674,1257,42.8361,2.0,377,9.0,2728,2.0,374,2019.0,3.0,3131,3843,861,3143,2341,0
2838,95.0,74.5945,1257,42.8716,2.0,421,16.0,2728,13.0,991,2022.0,3.2,3131,3843,4104,3143,2341,0
2839,187.0,74.5778,1257,42.8426,5.0,370,6.0,2728,5.0,519,-999.0,-999.0,3131,3843,277,3143,2341,0
2840,87.0,74.6314,1257,42.851,3.0,355,12.0,2728,3.0,217,2019.0,3.0,3131,3843,4104,3143,2341,0
2841,103.0,74.6314,1257,42.851,4.0,315,12.0,2728,1.0,205,2019.0,3.0,3131,3843,4104,3143,2341,0
2842,110.0,74.6215,1257,42.8169,3.0,439,12.0,2728,5.0,416,2017.0,3.0,3131,3843,861,3143,2341,0
2843,130.0,74.5855,1372,42.88,4.0,475,8.0,2728,4.0,422,2016.0,3.0,3131,3843,4104,3143,2341,0
2844,164.0,74.6149,1257,42.8228,4.0,356,15.0,2728,8.0,531,2020.0,3.3,3131,3843,4104,3143,2341,0
2845,146.0,74.6023,1372,42.8708,3.0,11,10.0,2728,10.0,458,2014.0,-999.0,1148,721,4104,2623,1775,1
2846,58.0,74.6261,194,42.8856,3.0,30,13.0,1189,12.0,1119,1989.0,2.8,1148,3843,4104,2623,1775,0
2847,285.0,74.5772,939,42.8679,-999.0,358,15.0,36,15.0,460,2018.0,3.0,716,3843,4104,3143,1775,0
2848,36.0,74.6904,1372,42.8774,1.0,52,9.0,473,8.0,381,-999.0,-999.0,771,3843,4104,2623,1229,0
2849,46.0,74.5786,939,42.8833,2.0,1480,10.0,2728,3.0,916,-999.0,3.0,3131,3843,272,3143,1775,0
2850,40.0,74.5817,1372,42.8835,1.0,500,12.0,2728,9.0,587,2020.0,3.0,3131,90,4104,3143,1229,0
2851,46.0,74.591,939,42.8249,1.0,904,9.0,41,3.0,1081,2022.0,2.8,716,190,220,3143,1229,0
2852,68.0,74.6211,338,42.8733,3.0,588,9.0,311,7.0,528,1989.0,-999.0,1148,3843,4104,3143,1775,0
2853,46.0,74.6023,939,42.8236,1.0,223,9.0,41,5.0,860,2021.0,2.8,3131,3843,272,2623,1229,0
2854,50.0,74.5787,1257,42.8834,2.0,16,10.0,1189,4.0,608,2021.0,3.0,3131,3843,272,2623,1775,0
2855,61.0,74.6238,1510,42.8662,3.0,34,9.0,473,2.0,611,-999.0,-999.0,771,3843,4104,2623,1775,0
2856,63.0,74.6262,1372,42.8378,2.0,98,9.0,1189,9.0,573,1973.0,-999.0,1148,3843,4104,2623,1775,0
2857,75.0,74.6114,1510,42.8316,3.0,75,8.0,2728,7.0,369,-999.0,-999.0,3131,3843,4104,2623,1775,0
2858,178.0,74.607,1372,42.8672,4.0,130,11.0,2728,9.0,429,-999.0,4.0,771,3843,4104,2623,1775,1
2859,19.0,74.5578,338,42.873,1.0,134,2.0,1189,1.0,362,-999.0,-999.0,771,3843,4104,2623,2341,0
2860,68.0,74.6408,1372,42.8344,2.0,10,9.0,1189,1.0,159,2015.0,3.0,1148,3843,277,2623,1775,1
2861,80.0,74.6133,1372,42.8584,4.0,432,9.0,473,8.0,3,-999.0,-999.0,3131,721,4104,3143,1775,0
2862,40.0,74.5817,1372,42.8835,1.0,460,12.0,2728,6.0,258,2020.0,3.0,716,3843,4104,3143,1229,0
2863,70.0,74.6859,1510,42.8548,3.0,784,5.0,1189,2.0,278,-999.0,-999.0,3131,3843,861,3143,2341,0
2864,44.0,74.6023,194,42.8297,2.0,1153,5.0,374,1.0,267,-999.0,-999.0,716,3843,4104,3143,1229,0
2865,55.0,74.6117,1510,42.8695,3.0,646,5.0,1189,5.0,436,-999.0,-999.0,3131,3843,861,2623,1229,0
2866,48.0,74.6203,194,42.8738,2.0,782,5.0,473,4.0,276,-999.0,-999.0,1148,3843,4104,3143,1775,0
2867,87.0,74.5661,1510,42.8392,2.0,643,13.0,36,13.0,379,-999.0,-999.0,716,3843,861,3143,2341,0
2868,35.0,74.6889,338,42.854,1.0,992,9.0,473,8.0,265,-999.0,-999.0,716,3843,4104,3143,1229,0
2869,45.0,74.5657,338,42.838,1.0,403,9.0,311,1.0,162,-999.0,-999.0,716,3843,4104,3143,1229,0
2870,110.0,74.6168,1510,42.8664,4.0,710,9.0,311,8.0,605,-999.0,-999.0,3131,721,4104,3143,1229,0
2871,53.0,74.5748,194,42.8732,3.0,957,5.0,1189,1.0,320,-999.0,-999.0,1148,3843,4104,3143,1229,0
2872,64.0,74.6235,1510,42.8708,2.0,412,9.0,311,1.0,406,-999.0,-999.0,771,3843,4104,3143,1775,0
2873,46.0,74.6808,1372,42.857,1.0,374,8.0,2728,2.0,202,-999.0,-999.0,1148,3843,4104,3143,1775,0
2874,388.0,74.6035,1372,42.8673,6.0,390,11.0,2728,10.0,652,-999.0,-999.0,1148,3843,4104,3143,1775,1
2875,26.0,74.5288,1510,42.8746,1.0,357,3.0,1189,1.0,331,-999.0,-999.0,3131,3843,277,3143,1229,0
2876,70.0,74.6207,1372,42.8663,3.0,208,6.0,1189,5.0,412,-999.0,-999.0,1148,3843,4104,3143,1775,1
2877,74.0,74.5782,1510,42.8693,4.0,175,5.0,1189,2.0,455,-999.0,-999.0,1148,3843,4104,2623,1229,0
2878,113.0,74.6947,338,42.8707,4.0,133,9.0,1189,1.0,307,-999.0,-999.0,771,3843,4104,2623,1775,0
2879,70.0,74.575,1510,42.8419,2.0,97,12.0,2728,11.0,586,2017.0,3.0,771,909,4104,3143,1775,1
2880,110.0,74.6293,1510,42.8722,5.0,163,5.0,57,3.0,1397,-999.0,-999.0,771,721,4104,3143,1775,1
2881,122.4,74.6134,939,42.8187,3.0,581,14.0,2728,4.0,178,2020.0,3.0,716,909,4104,3143,1775,0
2882,122.0,74.6134,939,42.8187,3.0,653,14.0,2728,3.0,180,2020.0,2.0,716,909,220,3143,12,0
2883,129.0,74.6306,1372,42.8516,4.0,105,7.0,1189,4.0,3,2002.0,3.0,771,3843,4104,3143,409,1
2884,106.0,74.6186,1372,42.8229,3.0,117,12.0,2728,9.0,3,2014.0,3.3,1148,3843,4104,3143,409,0
2885,41.0,74.5654,939,42.8451,1.0,85,14.0,2728,13.0,634,2021.0,3.0,3131,3843,272,2623,1229,0
2886,48.0,74.6208,194,42.869,2.0,40,5.0,473,1.0,563,-999.0,2.8,716,3843,4104,2623,1775,0
2887,44.0,74.6818,103,42.8759,1.0,549,9.0,2728,3.0,242,2020.0,3.0,3131,909,4104,3143,2341,0
2888,97.0,74.5827,939,42.8501,3.0,28,9.0,2728,8.0,1357,2019.0,3.0,716,3843,272,2623,409,0
2889,37.0,74.5844,1257,42.8711,1.0,15,5.0,1189,3.0,538,-999.0,-999.0,3131,3843,4104,2623,2341,0
2890,32.0,74.6892,338,42.8751,1.0,14,9.0,473,6.0,248,-999.0,-999.0,3131,3843,4104,2623,1229,0
