Общая площадь,Долгота,Состояние,Широта,Количество комнат,Всего этажей,Серия,Этаж,Год постройки,Санузел,Мебель,Отопление,Тип предложения
65.0,74.5998,1372,42.865,2.0,12.0,2731,7.0,-999.0,1775,3131,4104,3143
137.0,74.5535,939,42.8714,-999.0,6.0,36,5.0,2016.0,2353,3131,4104,3143
40.0,74.5578,1257,42.8726,1.0,10.0,2731,4.0,2022.0,2353,3131,4104,3143
45.0,74.5883,103,42.8626,1.0,12.0,2731,4.0,-999.0,2353,3131,4104,3143
54.0,74.6016,1510,42.8435,3.0,4.0,165,2.0,-999.0,2353,3131,4104,2623
47.0,74.5859,103,42.8467,1.0,12.0,2731,9.0,2022.0,1775,716,4104,3143
66.7,74.5998,939,42.865,2.0,12.0,2731,4.0,2018.0,1229,716,4104,3143
54.0,74.6123,939,42.8358,2.0,8.0,2731,5.0,2019.0,1229,3131,867,3143
70.0,74.5913,1510,42.8658,2.0,10.0,2731,5.0,2020.0,2353,3131,4104,3143
152.0,74.5951,939,42.8791,4.0,12.0,2731,7.0,-999.0,409,3131,4104,3143
45.2,74.6342,1372,42.8454,1.0,9.0,519,9.0,2016.0,1229,1148,277,2623
24.0,74.5772,1510,42.8754,1.0,5.0,1189,3.0,-999.0,1229,771,4104,3143
106.0,74.611,53,42.8576,3.0,12.0,1189,6.0,2017.0,1775,771,4104,2623
28.0,74.6128,1510,42.8574,1.0,5.0,1189,5.0,-999.0,1229,3131,4104,3143
44.0,74.6323,939,42.8409,1.0,12.0,2731,6.0,2021.0,1775,3131,867,3143
87.0,74.5824,1372,42.8413,3.0,12.0,2731,7.0,-999.0,2353,3131,4104,2623
38.0,74.5667,939,42.8796,1.0,12.0,2731,11.0,2020.0,2353,3131,4104,3143
35.0,74.5776,1510,42.8746,1.0,9.0,1189,1.0,1988.0,2353,1148,4104,2623
35.0,74.6304,338,42.8758,1.0,5.0,1189,2.0,-999.0,1229,1148,4104,2623
70.0,74.6331,1510,42.8442,2.0,9.0,519,9.0,-999.0,1775,771,4104,2623
102.0,74.6179,1372,42.8287,3.0,10.0,1189,3.0,-999.0,2353,3131,4104,2623
55.0,74.6093,1372,42.8717,2.0,9.0,1189,6.0,-999.0,1775,3131,4104,2623
36.0,74.6394,1510,42.815,1.0,9.0,519,9.0,-999.0,1229,716,4104,3143
55.0,74.6222,1257,42.8848,3.0,12.0,1189,5.0,-999.0,2353,3131,4104,2623
123.93,74.6238,939,42.8172,3.0,13.0,2731,13.0,2021.0,2353,3131,867,3143
43.0,74.6304,1510,42.851,1.0,9.0,530,4.0,-999.0,2353,3131,4104,2623
68.0,74.606,194,42.8828,3.0,2.0,56,1.0,-999.0,1775,716,4104,3143
63.0,74.5997,939,42.8656,2.0,10.0,2731,4.0,-999.0,1775,3131,4104,2623
136.0,74.5849,1257,42.8364,3.0,9.0,2731,8.0,-999.0,2353,3131,4104,2623
68.0,74.6228,1510,42.8748,3.0,9.0,1189,8.0,-999.0,1775,1148,4104,3143
132.0,74.5842,1510,42.8245,3.0,11.0,2731,8.0,2017.0,409,3131,220,2623
63.0,74.6247,1372,42.8348,3.0,5.0,1189,2.0,-999.0,1775,1148,4104,3143
129.0,74.6248,1372,42.8764,3.0,13.0,2731,9.0,2017.0,2353,3131,4104,2623
67.0,74.5884,1257,42.8767,2.0,10.0,1189,9.0,-999.0,2353,3131,4104,3143
19.0,74.6262,1510,42.8326,1.0,5.0,1189,2.0,-999.0,2353,3131,4104,2623
30.0,74.5921,338,42.8482,1.0,4.0,165,3.0,1960.0,1229,716,4104,2623
30.0,74.547,1510,42.8644,1.0,2.0,56,2.0,-999.0,1229,3131,4104,2623
69.0,74.58,1510,42.8718,3.0,5.0,1189,4.0,1978.0,1775,3131,4104,3143
225.0,74.5838,1372,42.8793,6.0,11.0,36,10.0,2017.0,409,771,4104,3143
80.0,74.6162,939,42.8188,2.0,9.0,2731,9.0,-999.0,2353,3131,4104,2623
100.0,74.6403,1372,42.8145,3.0,13.0,2731,10.0,2018.0,1775,716,4104,2623
-999.0,74.6355,939,42.8113,1.0,10.0,2731,10.0,-999.0,1229,3131,4104,2623
127.3,74.5915,1257,42.8717,3.0,12.0,1189,7.0,2020.0,2353,3131,867,2623
30.0,74.6222,1257,42.8281,1.0,12.0,1189,1.0,1979.0,2353,3131,867,2623
129.0,74.5841,338,42.8388,3.0,12.0,2731,9.0,2015.0,1775,1148,220,2623
42.0,74.5646,1510,42.848,2.0,4.0,165,4.0,-999.0,2353,3131,4104,2623
64.0,74.5994,1372,42.8403,2.0,11.0,2731,9.0,2015.0,1775,1148,220,3143
68.0,74.6131,1372,42.82,3.0,10.0,2731,10.0,-999.0,1775,3131,220,2623
131.0,74.6025,1257,42.865,3.0,9.0,2731,3.0,-999.0,2353,3131,4104,2623
33.0,74.6445,1257,42.8527,1.0,9.0,530,2.0,-999.0,2353,3131,4104,2623
145.0,74.5813,1510,42.8758,4.0,10.0,2731,9.0,2017.0,2353,3131,4104,2623
81.0,74.5585,939,42.8643,2.0,17.0,2731,5.0,2022.0,1775,716,272,3143
48.0,74.5254,1372,42.8786,2.0,3.0,425,2.0,-999.0,1229,1148,4104,3143
50.0,74.5809,338,42.8736,2.0,5.0,1189,5.0,-999.0,1775,1148,4104,3143
43.0,74.6044,1510,42.8314,2.0,5.0,425,3.0,-999.0,1229,3131,4104,2623
68.0,74.6125,1372,42.8203,3.0,10.0,2731,10.0,-999.0,1229,771,4104,2623
110.0,74.6166,1510,42.8691,4.0,9.0,519,4.0,-999.0,1229,1148,4104,2623
46.15,74.5915,1257,42.8283,1.0,9.0,1189,5.0,-999.0,2353,3131,272,3143
88.0,74.6111,1510,42.8741,3.0,12.0,1189,7.0,-999.0,1229,1148,4104,2623
58.0,74.5773,1510,42.8689,3.0,5.0,425,5.0,-999.0,1229,1148,4104,2623
33.0,74.6306,1372,42.8498,1.0,5.0,1189,4.0,-999.0,1229,1148,4104,2623
220.0,74.5967,1257,42.8438,4.0,7.0,2731,1.0,2009.0,2353,3131,4104,3143
115.0,74.6392,1510,42.8759,3.0,10.0,2731,9.0,2017.0,2353,771,4104,3143
44.0,74.6051,338,42.837,2.0,4.0,425,3.0,1965.0,1229,1148,4104,3143
71.0,74.5822,1372,42.8403,2.0,12.0,2731,4.0,-999.0,1775,771,4104,3143
58.7,74.6089,1257,42.8661,3.0,5.0,1189,5.0,1975.0,2353,3131,867,2623
43.0,74.5853,194,42.8438,2.0,3.0,165,3.0,-999.0,1229,716,4104,2623
123.0,74.5813,939,42.881,3.0,12.0,2731,11.0,2019.0,1775,3131,4104,3143
52.2,74.6131,939,42.8216,1.0,13.0,2731,4.0,2022.0,2353,716,867,3143
120.0,74.5913,1372,42.8658,4.0,10.0,2731,3.0,2020.0,1775,3131,4104,2623
57.0,74.6196,939,42.8737,1.0,13.0,2731,3.0,2017.0,1229,3131,4104,2623
17.0,74.5818,1510,42.8495,1.0,5.0,1189,4.0,-999.0,1775,3131,4104,2623
107.0,74.6122,1372,42.8201,4.0,10.0,2731,9.0,2016.0,2353,3131,4104,2623
156.0,74.6124,1372,42.8277,3.0,15.0,2731,8.0,2016.0,1775,1148,220,2623
43.0,74.6008,1257,42.831,2.0,4.0,425,3.0,1980.0,2353,3131,867,2623
87.0,74.5932,939,42.8717,3.0,13.0,2731,2.0,2021.0,1775,716,4104,3143
36.0,74.6279,194,42.8342,1.0,5.0,1189,4.0,-999.0,1229,716,4104,2623
76.0,74.6157,1510,42.8649,3.0,9.0,519,3.0,-999.0,1775,3131,867,2623
56.0,74.5552,939,42.8518,1.0,6.0,1189,6.0,2021.0,1229,3131,220,3143
84.0,74.6479,939,42.8768,2.0,10.0,2731,6.0,2019.0,2353,3131,4104,2623
40.0,74.5863,1510,42.8483,3.0,5.0,1189,4.0,-999.0,1775,1148,4104,3143
38.0,74.6428,1372,42.846,1.0,12.0,2731,12.0,2019.0,1229,716,272,2623
80.0,74.6038,53,42.8193,3.0,10.0,2731,2.0,2022.0,1775,3131,272,3143
88.0,74.6238,1257,42.8172,2.0,12.0,2731,12.0,2021.0,2353,3131,867,3143
46.0,74.591,1372,42.8249,1.0,9.0,41,7.0,2021.0,1229,716,220,3143
81.0,74.6195,1372,42.8217,3.0,9.0,519,3.0,-999.0,1775,771,4104,3143
55.0,74.6345,1372,42.8128,1.0,8.0,2731,2.0,-999.0,2353,3131,4104,2623
52.0,74.6223,338,42.8204,2.0,9.0,519,5.0,1984.0,1775,716,4104,3143
63.0,74.6736,1257,42.8545,2.0,10.0,2731,9.0,2016.0,2353,3131,4104,3143
41.5,74.6099,939,42.8263,1.0,12.0,2731,5.0,2022.0,1229,3131,272,3143
125.0,74.6128,1510,42.8239,3.0,12.0,2731,3.0,2017.0,1775,716,277,2623
140.0,74.5636,1510,42.8451,3.0,5.0,2731,3.0,-999.0,409,3131,4104,2623
55.0,74.5918,1257,42.8733,2.0,14.0,1189,13.0,2021.0,2353,3131,4104,2623
150.0,74.5884,939,42.8545,3.0,10.0,2731,3.0,2018.0,2353,3131,867,3143
42.0,74.6322,939,42.8412,1.0,12.0,1189,7.0,2021.0,1775,716,4104,3143
118.0,74.5668,1372,42.8438,3.0,11.0,2731,8.0,2018.0,1775,3131,4104,3143
19.5,74.6097,1510,42.8486,1.0,4.0,530,2.0,1972.0,2353,1148,867,3143
160.0,74.5798,1372,42.8754,3.0,12.0,2731,7.0,2016.0,1775,716,867,3143
43.0,74.5782,1372,42.882,1.0,10.0,2731,8.0,-999.0,1229,771,4104,3143
63.0,74.6273,1510,42.8168,3.0,5.0,530,1.0,-999.0,1775,716,4104,2623
75.0,74.5688,103,42.8455,2.0,12.0,2731,5.0,2019.0,1775,3131,4104,3143
122.0,74.6134,103,42.8187,3.0,13.0,2731,10.0,2021.0,2353,3131,272,3143
68.0,74.5232,1372,42.8857,3.0,4.0,530,4.0,-999.0,1775,1148,4104,3143
85.0,74.5895,939,42.873,2.0,14.0,2731,10.0,2020.0,1775,3131,4104,3143
44.0,74.5677,1372,42.8521,1.0,3.0,1189,1.0,-999.0,2353,3131,272,3143
94.7,74.6042,939,42.8445,2.0,13.0,2731,12.0,-999.0,2353,3131,4104,3143
32.0,74.6083,338,42.8374,1.0,5.0,1189,1.0,-999.0,1775,1148,4104,2623
67.0,74.5866,1372,42.8411,3.0,8.0,2731,2.0,2017.0,1775,771,220,2623
35.0,74.6211,338,42.8289,1.0,12.0,1189,1.0,2002.0,1229,1148,4104,3143
188.0,74.6114,1257,42.8723,3.0,12.0,2731,3.0,-999.0,2353,3131,4104,2623
34.0,74.6131,1257,42.8571,1.0,4.0,1189,4.0,-999.0,2353,3131,867,3143
86.8,74.6318,939,42.8334,2.0,12.0,2731,2.0,-999.0,1775,716,4104,3143
188.0,74.5846,1510,42.8423,4.0,9.0,2731,9.0,2016.0,1775,771,220,2623
54.0,74.664,939,42.8553,2.0,9.0,2731,5.0,2020.0,2353,3131,867,3143
120.0,74.5658,1372,42.8434,4.0,6.0,2731,3.0,1999.0,1775,1148,4104,3143
62.0,74.6209,194,42.8204,3.0,9.0,530,9.0,-999.0,2353,3131,4104,2623
61.0,74.6343,1510,42.8429,3.0,9.0,530,3.0,1990.0,1775,1148,4104,2623
85.0,74.6171,1257,42.8704,4.0,9.0,519,9.0,-999.0,1775,3131,4104,2623
100.0,74.6898,1372,42.8533,4.0,9.0,519,5.0,2015.0,1775,771,4104,3143
184.0,74.5837,1372,42.8302,4.0,10.0,2731,8.0,-999.0,409,771,220,2623
40.0,74.5883,939,42.8626,1.0,12.0,2731,10.0,2019.0,2353,3131,4104,3143
62.0,74.612,1510,42.8344,3.0,5.0,425,4.0,-999.0,1229,1148,4104,3143
44.0,74.6276,1372,42.8368,2.0,4.0,425,4.0,-999.0,1229,1148,4104,3143
100.0,74.5658,1372,42.8352,3.0,9.0,519,2.0,-999.0,2353,3131,4104,3143
139.0,74.6147,939,42.8227,3.0,12.0,2731,6.0,2021.0,409,716,272,3143
90.0,74.6736,1372,42.8545,3.0,10.0,2731,8.0,-999.0,1775,716,4104,3143
78.0,74.5918,1372,42.8378,2.0,12.0,2731,7.0,2018.0,1775,1148,277,3143
30.0,74.5843,1510,42.872,1.0,5.0,425,2.0,-999.0,2353,771,4104,3143
58.0,74.6331,338,42.8173,3.0,4.0,425,2.0,-999.0,1229,3131,4104,3143
42.0,74.5798,1257,42.8782,1.0,10.0,2731,10.0,-999.0,2353,3131,867,3143
53.0,74.5841,1257,42.8228,1.0,12.0,2731,10.0,2020.0,2353,3131,272,3143
58.0,74.5995,1510,42.8431,3.0,4.0,425,4.0,-999.0,1229,771,4104,2623
118.0,74.6325,1372,42.8751,4.0,9.0,1189,4.0,-999.0,1775,716,4104,3143
54.6,74.5917,939,42.8614,1.0,9.0,2731,6.0,2017.0,2353,3131,4104,3143
156.0,74.6259,1372,42.8494,5.0,9.0,519,2.0,-999.0,409,771,4104,3143
36.0,74.5247,338,42.8789,1.0,3.0,425,3.0,1978.0,1229,1148,4104,3143
60.0,74.6239,939,42.8643,2.0,14.0,519,14.0,-999.0,2353,3131,4104,2623
63.0,74.6131,1257,42.8663,3.0,9.0,530,6.0,-999.0,2353,3131,4104,2623
37.0,74.6267,1257,42.8299,1.0,9.0,530,1.0,1990.0,2353,3131,4104,3143
27.0,74.608,194,42.8645,1.0,4.0,165,2.0,-999.0,1229,3131,867,2623
40.0,74.6879,1372,42.8535,1.0,12.0,2731,8.0,2019.0,1229,1148,867,2623
34.0,74.6038,1257,42.8312,1.0,5.0,1189,1.0,-999.0,2353,3131,867,2623
135.0,74.6178,1510,42.8837,3.0,6.0,1189,2.0,-999.0,1229,1148,4104,2623
40.0,74.62,1372,42.8161,1.0,11.0,2731,10.0,-999.0,2353,3131,4104,3143
30.0,74.6182,1510,42.8664,1.0,4.0,425,2.0,-999.0,2353,3131,4104,3143
130.0,74.5872,1510,42.8416,3.0,9.0,2731,2.0,2018.0,1775,771,4104,2623
34.0,74.6909,1510,42.8748,1.0,9.0,530,3.0,-999.0,1229,771,4104,3143
67.0,74.6047,1510,42.8667,3.0,5.0,1189,4.0,-999.0,1775,771,4104,2623
87.0,74.6273,1372,42.8149,3.0,10.0,2731,6.0,2018.0,1775,1148,277,3143
43.0,74.6051,1510,42.8416,2.0,4.0,165,3.0,1964.0,1229,1148,4104,3143
59.0,74.6438,1257,42.8401,2.0,9.0,2731,2.0,2020.0,2353,3131,4104,3143
42.0,74.5975,338,42.8482,2.0,4.0,165,2.0,1962.0,2353,3131,4104,2623
49.0,74.5645,939,42.8308,2.0,10.0,2731,4.0,2020.0,1775,716,4104,3143
57.0,74.6277,338,42.834,3.0,4.0,425,4.0,-999.0,2353,3131,4104,3143
45.0,74.6021,1257,42.8339,3.0,4.0,425,2.0,-999.0,2353,3131,4104,2623
40.0,74.5883,939,42.8626,1.0,12.0,2731,10.0,2019.0,2353,3131,4104,2623
70.0,74.5676,1510,42.8446,3.0,14.0,2731,14.0,-999.0,2353,3131,867,2623
66.3,74.6573,1510,42.8789,3.0,5.0,1189,3.0,1988.0,1775,716,4104,3143
89.0,74.5822,1257,42.8403,3.0,12.0,2731,11.0,2018.0,2353,3131,4104,3143
51.0,74.549,939,42.852,1.0,5.0,1189,1.0,-999.0,2353,3131,26,3143
53.0,74.6137,939,42.8183,1.0,14.0,2731,11.0,2022.0,1229,3131,272,3143
65.0,74.5782,1510,42.8809,3.0,5.0,1189,1.0,-999.0,1775,3131,4104,2623
35.0,74.6176,338,42.8698,1.0,12.0,1189,1.0,-999.0,2353,1148,4104,2623
66.0,74.5817,939,42.8835,2.0,12.0,2731,7.0,2020.0,2353,3131,4104,2623
66.0,74.6412,1372,42.8754,3.0,5.0,1189,2.0,-999.0,1775,716,4104,3143
170.0,74.6247,1372,42.8176,3.0,12.0,2731,3.0,2020.0,2353,771,272,3143
126.0,74.5919,1510,42.8711,4.0,13.0,2731,8.0,2016.0,409,771,4104,2623
47.0,74.616,1510,42.8683,2.0,9.0,530,7.0,-999.0,1775,1148,4104,2623
41.0,74.6266,1372,42.8138,1.0,11.0,2731,10.0,2020.0,1229,3131,272,2623
107.0,74.6119,1257,42.8228,3.0,8.0,2731,4.0,2020.0,2353,3131,867,2623
46.0,74.6808,1372,42.857,1.0,8.0,2731,2.0,-999.0,1775,1148,4104,3143
65.0,74.5754,103,42.8831,2.0,10.0,2731,6.0,-999.0,1775,716,4104,3143
35.0,74.6341,194,42.8122,1.0,5.0,530,4.0,-999.0,1229,1148,4104,2623
68.0,74.5795,1372,42.8403,2.0,10.0,2731,7.0,2018.0,1229,771,4104,2623
51.0,74.5817,1257,42.8821,1.0,12.0,2731,6.0,2021.0,2353,3131,4104,3143
74.0,74.6118,1372,42.8645,3.0,12.0,2731,7.0,2019.0,1775,1148,4104,3143
70.0,74.6929,1372,42.8737,2.0,11.0,2731,3.0,2020.0,1775,3131,4104,3143
112.0,74.6251,1372,42.8178,3.0,10.0,2731,8.0,2015.0,409,771,4104,2623
16.0,74.6154,1510,42.8694,1.0,5.0,74,5.0,-999.0,2353,3131,4104,3143
73.0,74.5847,939,42.8266,2.0,12.0,2731,12.0,-999.0,1775,3131,277,3143
40.0,74.6135,1510,42.8649,1.0,9.0,519,7.0,-999.0,2353,3131,4104,3143
40.0,74.6844,1510,42.8771,1.0,12.0,1189,9.0,-999.0,2353,3131,867,2623
83.28,74.5918,939,42.8733,2.0,14.0,1189,3.0,-999.0,1775,3131,4104,3143
41.2,74.6307,1257,42.8122,1.0,11.0,2731,10.0,-999.0,2353,3131,867,2623
80.0,74.6438,1372,42.8447,2.0,2.0,2731,1.0,2016.0,1775,771,277,3143
58.0,74.6284,1257,42.8202,3.0,4.0,530,1.0,-999.0,2353,3131,867,2623
32.0,74.611,1257,42.8323,1.0,5.0,425,5.0,-999.0,2353,3131,867,2623
94.0,74.5932,939,42.874,2.0,15.0,2731,8.0,2019.0,1775,3131,4104,2623
68.0,74.6241,1510,42.8342,3.0,5.0,1189,5.0,-999.0,1775,1148,4104,3143
43.0,-999.0,1257,-999.0,2.0,5.0,425,4.0,1975.0,2353,3131,867,2623
56.0,74.6172,194,42.87,2.0,12.0,1189,7.0,1986.0,1775,1148,4104,3143
18.0,74.5841,1510,42.8451,1.0,5.0,74,3.0,-999.0,2353,771,4104,3143
64.0,74.6215,1510,42.8757,3.0,5.0,530,3.0,-999.0,1775,771,867,2623
33.0,74.6432,1372,42.892,1.0,3.0,2731,1.0,2015.0,1229,771,220,3143
80.0,74.5659,1510,42.8373,3.0,12.0,2731,9.0,2009.0,1775,1148,277,3143
70.0,74.5974,1372,42.8818,3.0,5.0,1189,5.0,-999.0,1229,1148,4104,2623
120.0,74.5535,1510,42.8711,3.0,4.0,2731,1.0,-999.0,2353,3131,4104,3143
49.0,74.5833,194,42.8435,3.0,4.0,165,1.0,1968.0,1775,716,4104,2623
67.0,74.6337,1372,42.8449,2.0,9.0,519,2.0,2018.0,1775,1148,277,2623
45.0,74.6836,939,42.855,1.0,12.0,2731,11.0,2022.0,2353,3131,4104,2623
18.1,74.6252,1510,42.8322,1.0,5.0,74,5.0,1970.0,2353,1148,4104,2623
103.0,74.5836,1372,42.8838,3.0,9.0,2731,7.0,2018.0,1775,716,4104,3143
53.0,74.6203,939,42.8556,1.0,12.0,2731,9.0,2020.0,1775,716,4104,3143
105.0,74.6176,939,42.8222,3.0,16.0,2731,10.0,2022.0,409,716,4104,3143
75.0,74.5688,1372,42.8455,2.0,14.0,2731,2.0,-999.0,1775,1148,4104,3143
86.0,74.5906,1372,42.8835,3.0,7.0,1189,3.0,2014.0,2353,771,4104,3143
46.0,74.6184,1510,42.8376,2.0,4.0,425,3.0,1970.0,1229,1148,4104,3143
100.0,74.6194,1372,42.873,3.0,14.0,2731,14.0,-999.0,409,3131,4104,2623
30.0,74.6307,1510,42.8751,1.0,5.0,1189,2.0,-999.0,1229,3131,4104,3143
30.0,74.6243,1510,42.8358,1.0,4.0,425,1.0,-999.0,2353,3131,4104,3143
67.0,74.6173,194,42.8659,3.0,5.0,1189,5.0,1980.0,1775,1148,4104,2623
153.0,74.6108,1510,42.8738,3.0,12.0,1189,2.0,-999.0,1775,3131,4104,3143
74.0,74.622,939,42.8177,2.0,12.0,2731,4.0,2021.0,1775,716,220,3143
85.51,74.5854,939,42.82,2.0,14.0,2731,3.0,2020.0,1775,3131,4104,3143
36.0,74.6295,1510,42.8202,1.0,9.0,519,9.0,-999.0,1229,3131,4104,3143
40.0,74.5817,1510,42.8489,3.0,5.0,74,4.0,1984.0,1229,1148,4104,3143
120.0,74.5928,1257,42.8733,3.0,12.0,2731,5.0,-999.0,2353,3131,4104,3143
163.0,74.6179,1510,42.8287,4.0,6.0,1189,5.0,-999.0,2353,3131,4104,2623
70.0,74.5876,1257,42.8744,3.0,3.0,56,2.0,-999.0,2353,3131,4104,2623
46.0,74.549,939,42.852,4.0,5.0,1189,4.0,2019.0,1229,3131,220,3143
107.0,74.5855,939,42.8266,3.0,12.0,2731,7.0,2019.0,1775,3131,277,3143
110.0,74.5812,939,42.8812,3.0,12.0,2731,9.0,2021.0,1775,716,867,3143
32.0,74.6277,1257,42.8168,1.0,5.0,530,3.0,-999.0,2353,3131,4104,2623
51.0,74.6104,1510,42.8656,3.0,5.0,1189,5.0,-999.0,1775,3131,4104,2623
80.0,74.5901,1257,42.873,2.0,16.0,2731,5.0,2019.0,2353,3131,4104,2623
120.0,74.6241,1372,42.8232,3.0,9.0,2731,2.0,-999.0,2353,3131,4104,2623
28.0,74.5812,1510,42.8445,1.0,4.0,165,4.0,-999.0,1229,1148,4104,2623
68.3,74.6298,1372,42.8377,3.0,5.0,1189,4.0,1993.0,1775,3131,4104,2623
95.0,74.6243,1510,42.8664,3.0,9.0,519,4.0,-999.0,1775,1148,4104,2623
88.0,74.5845,1372,42.8682,3.0,15.0,2731,11.0,2019.0,1775,771,4104,3143
72.0,74.5952,1510,42.8716,3.0,3.0,1189,2.0,-999.0,2353,3131,867,2623
133.0,74.5841,939,42.8228,3.0,12.0,2731,5.0,-999.0,1775,3131,26,3143
77.0,74.5827,939,42.8819,2.0,10.0,2731,9.0,2018.0,1775,716,4104,3143
55.0,74.6861,1257,42.8547,2.0,5.0,1189,3.0,2000.0,2353,3131,4104,2623
52.0,74.5973,1257,42.8917,2.0,3.0,1189,3.0,-999.0,2353,3131,26,2623
73.0,74.5998,939,42.865,2.0,12.0,2731,4.0,2018.0,2353,3131,4104,3143
48.0,74.6256,1257,42.8315,2.0,5.0,1189,2.0,-999.0,2353,3131,4104,2623
60.0,74.546,1257,42.8616,3.0,5.0,530,4.0,-999.0,2353,3131,4104,3143
60.0,74.6883,1372,42.853,3.0,9.0,530,3.0,1989.0,1775,3131,4104,2623
55.0,74.6336,1372,42.8452,2.0,9.0,2731,1.0,-999.0,2353,3131,277,2623
106.2,74.6214,939,42.8295,3.0,10.0,2731,3.0,2018.0,409,3131,4104,3143
87.0,74.5842,1372,42.8245,2.0,11.0,2731,6.0,2017.0,1775,771,220,3143
88.0,74.5786,939,42.8833,2.0,10.0,2731,2.0,2020.0,1775,3131,4104,2623
110.0,74.5817,1372,42.8793,3.0,10.0,2731,2.0,-999.0,1775,771,4104,2623
132.0,74.6818,1510,42.8759,4.0,9.0,2731,6.0,2020.0,2353,3131,4104,2623
46.0,74.5998,1257,42.865,2.0,12.0,2731,4.0,2018.0,2353,3131,4104,2623
84.0,74.6164,1257,42.8252,2.0,10.0,2731,7.0,2010.0,2353,3131,4104,2623
63.0,74.5794,1510,42.8733,3.0,5.0,1189,1.0,1977.0,1775,3131,4104,2623
75.0,74.5844,939,42.8217,2.0,10.0,2731,7.0,-999.0,1775,3131,220,3143
44.0,74.6049,1510,42.8337,2.0,4.0,425,4.0,-999.0,1229,1148,4104,3143
44.0,74.6028,1257,42.8649,1.0,10.0,2731,9.0,-999.0,2353,3131,4104,3143
124.0,74.6308,1372,42.8518,4.0,7.0,1189,4.0,-999.0,1775,1148,4104,2623
82.0,74.6164,1510,42.8249,2.0,10.0,1189,8.0,2012.0,1775,1148,4104,2623
105.0,74.6101,1372,42.8511,2.0,10.0,1189,3.0,2015.0,1775,771,4104,2623
78.0,74.5457,1510,42.8816,3.0,3.0,1189,1.0,1979.0,1775,771,4104,2623
45.0,74.6083,1510,42.836,2.0,5.0,1189,2.0,-999.0,1775,1148,4104,2623
50.0,74.5845,1372,42.8682,2.0,15.0,2731,8.0,2019.0,1229,3131,4104,3143
72.0,74.5704,1257,42.83,2.0,12.0,2731,11.0,-999.0,2353,3131,867,2623
76.0,74.6008,1257,42.8651,2.0,15.0,2731,9.0,2018.0,2353,3131,4104,3143
49.0,74.6479,939,42.8768,1.0,10.0,2731,7.0,2019.0,2353,3131,4104,2623
35.0,74.6156,338,42.8496,1.0,9.0,530,6.0,-999.0,1775,3131,4104,3143
120.0,74.5905,1510,42.8668,4.0,9.0,519,2.0,1994.0,409,771,4104,3143
60.0,74.6288,1257,42.816,3.0,5.0,530,3.0,-999.0,2353,3131,4104,3143
68.0,74.6817,1372,42.8587,2.0,8.0,2731,7.0,2017.0,1775,771,4104,2623
70.0,74.6417,1372,42.8463,2.0,10.0,519,9.0,2019.0,1775,771,277,3143
76.0,74.558,939,42.8646,2.0,17.0,2731,5.0,2022.0,409,716,4104,3143
96.0,74.558,939,42.8646,3.0,17.0,2731,5.0,2021.0,1775,3131,272,3143
86.0,74.6035,939,42.8447,2.0,12.0,2731,12.0,2015.0,1775,3131,4104,3143
148.0,74.6238,939,42.8172,4.0,12.0,2731,11.0,2021.0,2353,3131,4104,2623
54.0,74.5932,103,42.8717,1.0,13.0,2731,3.0,2021.0,409,3131,4104,3143
87.0,74.5998,1372,42.865,2.0,12.0,2731,7.0,2018.0,2353,3131,4104,3143
52.0,74.6376,1510,42.8831,2.0,5.0,1189,2.0,-999.0,2353,3131,867,3143
81.0,74.5876,1257,42.8781,2.0,12.0,2731,9.0,-999.0,2353,3131,867,3143
103.0,74.6321,1372,42.8247,3.0,10.0,2731,5.0,2018.0,1775,1148,220,3143
59.0,74.6232,194,42.83,3.0,4.0,425,4.0,-999.0,1229,3131,4104,2623
178.0,74.604,1257,42.836,4.0,5.0,1189,1.0,-999.0,2353,3131,867,2623
69.0,74.6226,1257,42.8855,2.0,12.0,1189,12.0,-999.0,2353,3131,867,2623
58.4,74.5127,1510,42.8802,3.0,4.0,1189,3.0,-999.0,1229,1148,4104,3143
137.0,74.5851,1372,42.8733,3.0,8.0,1189,2.0,-999.0,1775,716,4104,2623
60.0,74.6155,939,42.8195,2.0,12.0,2731,10.0,2019.0,1775,3131,4104,3143
87.0,74.6164,194,42.8181,3.0,8.0,2731,6.0,2021.0,1775,3131,4104,3143
103.7,74.6365,939,42.8758,2.0,14.0,2731,4.0,2018.0,2353,3131,4104,3143
68.0,74.6087,1372,42.8668,3.0,5.0,1189,4.0,-999.0,2353,3131,4104,3143
80.0,74.5721,1510,42.8755,3.0,3.0,56,2.0,-999.0,2353,3131,4104,3143
250.0,74.6203,1257,42.8296,6.0,11.0,36,11.0,-999.0,2353,3131,4104,3143
260.0,74.5948,1372,42.8799,5.0,9.0,2731,2.0,2010.0,409,771,4104,3143
44.0,74.6593,1372,42.8785,2.0,4.0,425,3.0,-999.0,1229,771,4104,2623
43.0,74.6287,1510,42.8218,2.0,4.0,425,3.0,1960.0,1229,1148,4104,2623
80.0,74.613,939,42.8185,2.0,16.0,2731,6.0,2021.0,2353,3131,220,2623
58.0,74.6093,194,42.8318,3.0,4.0,425,4.0,-999.0,2353,3131,4104,2623
70.0,74.6829,1372,42.8803,2.0,10.0,2731,5.0,2016.0,409,771,4104,3143
70.0,74.5947,1510,42.8436,3.0,5.0,1189,5.0,-999.0,1775,1148,4104,2623
